id;nom;genre
6945;Mi Cabana Restaurant;seafood mexican
6989;Kung Fu Noodle;chinese szechuan noodles taiwanese dim sum cantonese
7012;Safehouse;coffee & tea nightlife pool halls
7027;Jerry Bob's;american (traditional) breakfast & brunch
7034;Growler's Taphouse;bars nightlife american (new) sports bars beer bar beer wine & spirits music venues
7039;Cheesy Rider;sandwiches food trucks salad soup local flavor food court
7056;Opas Grill;greek
7068;La Parrilla Suiza;mexican
7072;Ghini's French Caffe;bakeries sandwiches breakfast & brunch salad french
7092;The Dish Bistro;american (new) beer wine & spirits wineries
7145;eegee's;fast food sandwiches juice bars & smoothies desserts
7172;Maico;mexican
7178;Zoe Mediterranean;greek mediterranean vegetarian
7190;Subway;fast food sandwiches
7202;Wienerschnitzel;fast food sandwiches hot dogs
7378;Buddy's Grill;american (traditional)
7453;Chipotle Mexican Grill;fast food mexican
7463;Little Caesars Pizza;fast food pizza
7465;Casino Del Sol;diners mexican hotels & travel resorts
7484;Guilin Chinese;chinese vegetarian
7486;Barrio Sandwiches;sandwiches caterers
7504;BK Tacos;breakfast & brunch steakhouses hot dogs mexican tacos
7509;Wings Over Broadway;burgers sandwiches chicken wings
7580;Burgerrito;food trucks mexican
7594;Aqui Con El Nene;fast food hot dogs mexican food stands
7657;Zayna Mediterranean Cafe;mediterranean middle eastern
7672;Burger King;burgers fast food
7683;Posto Sano Foods;sandwiches italian pizza
7713;eegee's;fast food sandwiches juice bars & smoothies desserts
7714;Baggin's Gourmet Sandwiches;sandwiches food delivery services
7728;Baggin's;sandwiches salad soup
7746;Mariscos Chihuahua;seafood
7755;Luna Bella;italian caterers
7758;The Cottage Bakery & Cafe;bakeries american (new) german
7788;El Sur Restaurant;mexican
7796;Two Boots BBQ Shop;barbeque soul food
7802;Lonchos Street Tacos & Spirits;bars nightlife hot dogs sports bars mexican food stands
7817;C.I. Chu's Mongolian Barbeque;barbeque mongolian
7827;Sbarro Italian Eatery;italian pizza food court
7835;Jerry Bob's On Broadway;american (traditional) diners breakfast & brunch salad
7869;Maynards;burgers sandwiches bars american (traditional) nightlife breakfast & brunch salad american (new) local flavor
7885;Unplugged;bars nightlife wine bars tapas bars
7951;Ristorante Italia;italian kosher
7961;Pita Jungle;sandwiches american (new) mediterranean vegetarian
7963;Old Times Kafe;american (traditional) diners breakfast & brunch
8027;McDonald's;coffee & tea burgers fast food
8038;The Buffalo Spot - Tucson;american (traditional) chicken wings salad wraps
8065;Brawley's Restaurant;breakfast & brunch do-it-yourself food
8142;Casablanca Restaurant & Hookah Lounge;nightlife middle eastern dance clubs
8146;Danny's Baboquivari Restaurant & Lounge;bars nightlife
8172;Street- Taco and Beer Co.;bars nightlife mexican
8173;Diablo's Sports Bar and Grill;bars nightlife american (new) sports bars
8216;Sun-Rise Baking Company;bakeries
8232;Pizza Hut;fast food italian pizza chicken wings
8251;El Merendero;mexican
8255;eegee's;fast food sandwiches juice bars & smoothies desserts
8294;Cody's Beef 'n Beans;burgers american (traditional) steakhouses german
8363;Blake's Lotaburger;burgers fast food american (traditional) breakfast & brunch
8426;Agustn Brasserie;sandwiches seafood french
8458;CRUDA Mariscos & Oyster Bar;breakfast & brunch seafood mexican
8492;Nox Kitchen + Cocktails;american (new)
8503;eegee's;fast food sandwiches juice bars & smoothies desserts
8516;La Mesa Tortillas;specialty food mexican ethnic food local flavor
8523;Casa Molina Del Norte;mexican latin american
8533;Legends Bar And Grill;american (traditional)
8560;QuikTrip;fast food gas stations convenience stores
8561;Caruso's;italian pizza
8603;The Sweet Coqu;food trucks caribbean desserts puerto rican
8604;Main Gate Square;shopping centers
8648;Papa Murphy's;pizza
8649;Buffalo Bell;burgers american (traditional) chicken wings
8680;Piezanos Rustic Pizza and Wine;italian pizza beer wine & spirits
8701;Papa John's Pizza;pizza
8716;Hummingbird Cafe;cafes
8726;Carlota's Authentic Mexican Cuisine;mexican
8735;Claim Jumper Steakhouse & Bar;bars american (traditional) nightlife steakhouses seafood
8736;Little Caesars Pizza;fast food italian pizza american (new)
8749;Penca;bars nightlife mexican
8764;Beer Garden At Reilly Craft Pizza;bars nightlife pizza beer gardens
8784;The Frozen Cactus;burgers pubs bars american (traditional) nightlife american (new) sports bars tex-mex
8785;Cactus Grill;american (traditional)
8787;Wei Asian Cafe;chinese
8893;Villa Fresh Italian Kitchen;italian pizza
8900;Golden Corral Buffet & Grill;american (traditional) american (new) buffets
8979;Chatime - Bubble Tea Cafe;bubble tea coffee & tea cafes juice bars & smoothies desserts tea rooms taiwanese
9005;Dairy Queen;burgers fast food ice cream & frozen yogurt
9058;McDonald's;coffee & tea burgers fast food
9069;Sunrise Cafe;coffee & tea greek mediterranean middle eastern
9071;Chopstix Asian Dining;pubs bars nightlife asian fusion chinese thai
9082;Donut King;donuts
9105;Gary Ray's Texas BBQ;burgers barbeque
9127;Maloney's;bars nightlife diners local flavor
9188;Jet Rock Bar and Grill;american (new)
9203;Bear Down Kitchen;breakfast & brunch buffets
9231;Johnny Rockets;burgers american (traditional)
9237;Mr Baja Fish;seafood mexican
9257;Jerry Bobs;american (new)
9284;Apple Farm Diner and Bakery;bakeries american (traditional)
9344;Bruegger's Bagels;sandwiches breakfast & brunch bagels
9349;El Pollo Loco;fast food mexican
9380;Quiznos;fast food sandwiches
9405;McDonald's;coffee & tea burgers fast food
9435;Gavi Italian Restaurant;italian
9444;Trident Grill;sandwiches bars american (traditional) nightlife seafood sports bars
9449;Chipotle Mexican Grill;fast food mexican
9456;Tucson Cookie;bakeries comfort food food delivery services desserts
9462;Waffle House;american (traditional) diners breakfast & brunch american (new)
9468;China Olive Super Buffet;sushi bars chinese buffets
9472;Oriental Chi;american (new)
9523;RJ's American Asian;american (traditional) food trucks asian fusion american (new) street vendors
9562;Fiamme Pizza;italian food trucks pizza caterers food stands farmers market
9566;Ricuras de Venezuela;food trucks latin american venezuelan
9597;Le Rendez-vous;french tapas/small plates
9614;Wienerschnitzel;burgers fast food sandwiches hot dogs
9641;Mela's Raspados & Antojitos;ice cream & frozen yogurt mexican desserts shaved ice
9651;Blessed Grounds;cafes coffee roasteries
9679;The O Oracle 2000;coffee & tea bars nightlife sports bars karaoke
9709;Wendy's;burgers fast food
9714;Taqueria El Cheke;burgers food trucks mexican street vendors
9722;Biscuits Country Cafe;american (traditional) breakfast & brunch cafes
9750;Great American Steakburger;burgers bars nightlife steakhouses
9789;Los Betos;mexican
9833;U-Like Asian Buffet;asian fusion buffets
9874;Candela Restaurant;latin american
9917;Gusto Osteria;italian
9919;Jackson Bar + Eatery;sandwiches bars nightlife american (new) sports bars
10022;Fire + Spice Tucson;mexican tex-mex
10046;Barrio Cuisine;american (traditional) tapas/small plates latin american
10062;Little Caesars Pizza;fast food pizza
10080;El Dorado;mexican latin american
10086;St Mary's Mexican Food;mexican
10097;Denny's;american (traditional) diners breakfast & brunch
10099;Lucky Wishbone;fast food
10103;Fresco Pizzeria;italian pizza salad food delivery services
10144;Taco Bell;fast food breakfast & brunch mexican tex-mex tacos
10152;Blake's Lotaburger;burgers fast food hot dogs
10156;Indian Frybread-Manna From Heaven;american (traditional) mexican indian
10158;Raptor Canyon Cafe;american (traditional) breakfast & brunch cafes
10168;Raijin Ramen;diners japanese ramen noodles
10169;Village Bakehouse;bakeries sandwiches breakfast & brunch
10192;Jimmy John's;fast food sandwiches food delivery services
10199;May Flower Chinese Restaurant;chinese
10216;Panera Bread;bakeries sandwiches cafes salad soup
10230;Taco Bell;fast food breakfast & brunch mexican tex-mex tacos
10264;Polo's Taqueria;mexican
10282;Kettle Restaurant;breakfast & brunch
10292;Wingstop;chicken wings american (new)
10306;New Town Buffet;buffets
10321;Postino Grant;italian bars nightlife breakfast & brunch wine bars french
10327;Fresh Cafe and Catering;coffee & tea bakeries american (traditional) cafes juice bars & smoothies
10329;Fiesta Lanes;pizza hotels & travel party & event planning bowling
10375;Hungry Howie's Pizza;pizza food delivery services
10391;Pappoule's;greek
10421;Seafood Time;seafood chinese
10440;Club 21;mexican
10460;Subway;fast food sandwiches
10481;Ajo Cafe;diners breakfast & brunch
10484;Super Gyros & More;greek hot dogs american (new)
10502;iLuv Pho;vietnamese
10503;Angela's Mexican Food;mexican
10515;El Sabroso Oakwood Grill;mexican
10545;PJ Subs;sandwiches chicken wings beer wine & spirits cheesesteaks
10556;Red Garter Saloon;burgers bars nightlife soup sports bars dive bars
10667;Mae's Chinese Restaurant;chinese
10695;Juice Envy;sandwiches juice bars & smoothies acai bowls
10704;Chuck E. Cheese;american (traditional) pizza indoor playcentre
10711;Famous Sam's;bars american (traditional) nightlife sports bars
10745;La Reyna Hot Dogs;food trucks hot dogs mexican
10751;Tacos Apson;mexican tacos
10782;Firetruck Brewing;pubs bars nightlife cocktail bars breweries
10784;O's Steakhouse & Piano Bar;bars american (traditional) nightlife
10788;Silver Mine Subs;sandwiches
10810;Wendy's;burgers fast food hot dogs
10821;No Anchovies;sandwiches bars nightlife pizza chicken wings salad sports bars
10822;Finnegan's Pub;pubs bars nightlife american (new) irish
10846;Lasagna and More;italian caterers american (new) food delivery services
10848;Micha's;fast food breakfast & brunch caterers mexican buffets
10865;Charro Steak & Del Rey;diners steakhouses mexican
10880;Mother Hubbard's Cafe;american (traditional) diners breakfast & brunch cafes american (new) waffles
10950;KFC;fast food chicken wings chicken shop
10952;Cold Snap Yogurt;ice cream & frozen yogurt
10989;Ba-Dar;chinese
11032;Denny's;fast food american (traditional) diners breakfast & brunch
11066;Mian Sichuan;japanese asian fusion chinese ramen noodles
11084;Jack in the Box;burgers fast food breakfast & brunch mexican tacos
11090;Filibertos;fast food mexican tacos
11099;Olive Garden Italian Restaurant;italian bars nightlife wine bars salad soup
11130;Rancheros Market;specialty food mexican meat shops herbs & spices
11180;Falora;cafes pizza salad vegetarian desserts
11216;McDonald's;coffee & tea burgers fast food
11218;Sushi Lito;food trucks sushi bars mexican tacos
11228;Pizza Patrn;pizza chicken wings desserts
11234;Baja Mar Restaurante;seafood specialty food mexican seafood markets
11235;D's Island Grill JA;specialty food caribbean ethnic food food stands
11248;KFC;fast food chicken wings
11260;Los Beto's;mexican
11309;Pei Wei;fast food asian fusion chinese gluten-free
11319;Sonic Drive-In;burgers fast food ice cream & frozen yogurt
11336;Los Portales Cocina Mexicana;mexican
11338;Peter Piper Pizza;pizza chicken wings buffets
11382;The Parish;burgers american (new) gastropubs cajun/creole southern
11390;Hideout Saloon;bars nightlife american (new)
11397;Medusa Kabob House;mediterranean
11401;Lulu's Late Night Eats;fast food food stands
11438;Tumerico;mexican vegan gluten-free vegetarian
11441;Amigos Burgers and Beer;burgers bars american (traditional) nightlife beer bar
11456;Primo with Patio Dining;italian bars nightlife wine bars cocktail bars american (new) mediterranean spanish
11483;Goodcents Deli Fresh Subs;sandwiches italian
11493;Decibel Coffee Works;coffee & tea sandwiches breakfast & brunch coffee roasteries desserts
11498;Subway;fast food sandwiches
11516;Brew of A Sports Grill;bars american (traditional) nightlife breakfast & brunch chicken wings american (new) sports bars
11547;Chivo de Oro;food stands
11561;Opa! Time Gyros and Chopped Salads;greek mediterranean
11572;ChickeNuevo;fast food mexican
11586;Grand Buffet;japanese chinese american (new) buffets
11668;Hibachi San;japanese
11683;Barefoot Contessa;italian
11724;Subway;fast food sandwiches
11782;Toby Keith's;bars american (traditional) nightlife
11785;First Watch;american (traditional) breakfast & brunch cafes
11901;Pastiche Modern Eatery;american (traditional) american (new)
11908;Country Folks;breakfast & brunch american (new)
11913;Whataburger;burgers fast food american (traditional)
11920;Coffee X Change;coffee & tea
11935;Jack In The Box;fast food
11937;BTO Self Serve Yogurt;fast food ice cream & frozen yogurt
11955;Los Olivos;sandwiches italian pizza
11964;Royal Sun Restaurant & Bar;bars nightlife breakfast & brunch american (new) lounges hotels & travel hotels karaoke comfort food
11978;Rodolfos Taco Shop;mexican
12050;Dairy Queen;burgers fast food ice cream & frozen yogurt
12057;Surly Wench Pub;burgers pubs bars nightlife music venues dive bars
12084;TapHouse Grill;american (traditional) chicken wings salad breweries
12140;Hotel Congress;bars nightlife american (new) beer bar hotels & travel hotels
12173;China Star of Tucson;chinese
12201;QuikTrip;fast food gas stations convenience stores
12249;Five Guys;burgers fast food american (new)
12254;My Big Fat Greek Restaurant;greek mediterranean
12333;Planet of the Crepes;food trucks street vendors food stands creperies
12341;Cappy's Breakfast Cafe;breakfast & brunch
12390;A Steak in the Neighborhood;steakhouses beer wine & spirits cheesesteaks
12397;The Dive Bar and Kitchen;bars american (traditional) nightlife sports bars
12432;Slice & Ice;fast food sandwiches pizza shaved ice
12434;Hungry Howie's Pizza;pizza
12436;Dao's Tai Pan's Restaurant;vietnamese chinese thai
12445;Los Betos;mexican
12448;Dairy Queen;burgers fast food ice cream & frozen yogurt american (traditional)
12462;Subway;fast food sandwiches
12464;El Conquistador Tucson, A Hilton Resort;steakhouses american (new) hotels & travel hotels resorts
12495;Red Lobster;american (traditional) seafood
12553;Boar's Head Deli;american (new)
12570;SaddleBrooke Two Mountain View Bistro;american (traditional) cafes american (new)
12577;Texas Roadhouse;burgers american (traditional) steakhouses barbeque tex-mex
12598;House of Bards;bars nightlife chicken wings salad music venues
12629;Wienerschnitzel;fast food sandwiches hot dogs
12640;Clicks Billiards;bars american (traditional) nightlife sports bars pool halls
12648;Riliberto's Fresh Mexican Food;mexican
12651;Thai Cuisine;chinese thai
12669;Leo's;mexican
12670;O Sushi Restaurant;sushi bars japanese
12694;On The Border Mexican Grill & Cantina;mexican tex-mex
12696;El Sur Restaurant;mexican comfort food tacos new mexican cuisine
12703;QuikTrip;fast food gas stations convenience stores
12705;Umi Star;bars nightlife japanese asian fusion american (new) mexican
12754;Alvernon Donut Shop;coffee & tea donuts
12817;Potbelly Sandwich Shop;fast food sandwiches salad soup
12834;Welcome Diner;bars american (traditional) nightlife diners breakfast & brunch cocktail bars comfort food
12841;Red Robin Gourmet Burgers;burgers american (traditional)
12844;Nevada Smith's Saloon;burgers pubs bars nightlife steakhouses
12850;Wings On Fire;chicken wings
12851;Miss Saigon Marana;vietnamese asian fusion chinese
12855;Dickman's Meat & Deli;specialty food seafood markets meat shops
12865;Kababeque Indian Grill;pakistani indian kebab
12875;Los Alazanes;mexican
12916;Bruegger's Bagels;sandwiches breakfast & brunch bagels
12935;4 Seasons;american (traditional) breakfast & brunch chinese american (new) thai
13000;Fito's Taco Shop;mexican
13009;Charro del Rey;seafood mexican
13025;La Mesa Tortillas;mexican
13026;Contigo Latin Kitchen;tapas/small plates latin american spanish
13042;Lena's Custom Desserts;coffee & tea bakeries desserts
13058;Cafe Santa Rosa Go:k;mexican
13115;Chickenuevo;fast food mexican
13116;Jamie's Bitchen Kitchen;food trucks street vendors food stands cuban
13133;Whataburger;burgers fast food american (traditional)
13153;Guillermo's Double L Restaurant;mexican
13160;Taqueria Juanito's;mexican
13161;Domino's Pizza;sandwiches italian pizza chicken wings
13163;Moby's;sandwiches american (traditional) diners breakfast & brunch
13169;Arby's;fast food sandwiches
13206;Cinco De Mayo Mexican Restaurant & Seafood;seafood mexican
13212;La Madrina Pizzeria;italian pizza
13218;Papa Murphy's;pizza
13265;Rusty's Family Restaurant & Sports Grille;italian bars american (traditional) nightlife sports bars
13313;Subway;fast food sandwiches
13354;Casa Del Rio;caterers mexican
13366;La Indita;mexican vegetarian
13402;Rice House;thai
13408;Starbucks;coffee & tea fast food
13454;Fry's Food Stores;coffee & tea bakeries beer wine & spirits
13469;Red's Smokehouse & Tap Room;bars american (traditional) nightlife chicken wings beer bar barbeque smokehouse
13475;Los Betos Mexican Food;mexican
13497;Taqueria El Semental;food trucks mexican
13526;Little Caesars Pizza;fast food italian pizza chicken wings
13540;Wilburs Grill;american (traditional) beer wine & spirits
13562;Cielos;bars nightlife breakfast & brunch cocktail bars american (new)
13586;Toro Loco;mexican tacos
13605;Tucson Indoor Sports Center;bars american (traditional) nightlife sports bars
13616;el Pollo Lucky;fast food specialty food mexican
13643;Sushi Garden;sushi bars japanese buffets
13698;Pollo Feliz;mexican
13711;Los Betos;salad mexican desserts tacos
13740;Dunkin';coffee & tea donuts
13761;Nico's Mexican Food;mexican
13790;Riley's Irish Tavern;bars nightlife irish dive bars
13840;Maxim Super Buffet;chinese buffets
13868;Mr. An's Teppan Steak & Seafood Sushi Bar;bars nightlife sushi bars japanese steakhouses seafood sports bars teppanyaki
13892;La Casita De Molina;mexican
13920;Hot Wok Restaurant;asian fusion chinese
13937;Fiorito's;italian pizza
13946;Ceres;bakeries cafes specialty food pasta shops
13950;QuikTrip;fast food gas stations convenience stores
13968;Ten55 Brewing Company;bars nightlife breakfast & brunch salad brewpubs breweries beer bar
13976;Tiny's Saloon & Steakhouse;bars american (traditional) nightlife chicken wings dive bars
13982;Revolutionary Grounds Books and Coffee;coffee & tea sandwiches cafes soup books mags
13984;Francisco's De Noche;mexican
13985;Peking Palace;chinese
14047;Zing Zing's;chinese
14051;Zemam's Too;coffee & tea specialty food ethnic food african imported food
14146;McDonald's;coffee & tea burgers fast food
14153;El Sinaloense Hot Dog Cart;hot dogs mexican food stands
14161;Acacia Real Food & Cocktails;bars nightlife cocktail bars american (new) desserts
14164;McDonald's;coffee & tea burgers fast food
14167;Applebee's Grill + Bar;burgers bars american (traditional) nightlife steakhouses sports bars
14189;The curry pot - srilankan fusion foodtruck;food trucks sri lankan
14194;Churasco De Brazil;latin american brazilian
14224;Takamatsu;vietnamese sushi bars japanese korean
14241;Los Chipilones;mexican
14274;Sonic Drive-In;burgers fast food ice cream & frozen yogurt
14321;Ikkyu;japanese ramen
14367;Blackjack Pizza & Salads;italian pizza chicken wings salad caterers desserts
14388;Proof Artisanal Pizza & Pasta;italian bars nightlife cocktail bars pizza gluten-free
14409;Las Margaritas Restaurants;mexican
14466;Barrio Grill;american (traditional)
14475;Ren Coffeehouse;coffee & tea bakeries cafes juice bars & smoothies
14479;Sbarro;american (new)
14498;Sam Hughes Place Championship Dining;american (traditional) steakhouses
14502;Chef Wang;chinese szechuan noodles
14627;Culver's;burgers fast food ice cream & frozen yogurt american (new)
14633;Tucson Truck Terminal;diners gas stations convenience stores
14638;Pho 88;vietnamese
14645;Panda House Stir-Fry;vietnamese chinese
14650;QuikTrip;fast food gas stations convenience stores
14686;Subway;fast food sandwiches
14731;Bisbee Breakfast Club;american (traditional) breakfast & brunch
14797;Domino's Pizza;sandwiches pizza chicken wings food delivery services
14869;Mimi's Cafe;bars american (traditional) nightlife breakfast & brunch wine bars
14885;Native Grill & Wings;bars american (traditional) nightlife chicken wings american (new) sports bars
14942;Furr's Buffet;american (traditional)
14956;The Good Egg - Speedway;breakfast & brunch american (new)
14975;Tilted Kilt Pub & Eatery;pubs bars american (traditional) nightlife beer wine & spirits
14979;Epic Cafe;coffee & tea bakeries cafes vegan
15015;Taco Urbano;mexican
15051;Mr Cookman's;food trucks caterers cajun/creole barbeque
15053;KFC;fast food chicken wings chicken shop
15083;Tutuli's Sonoran Hotdogs;hot dogs mexican
15105;Nestle Toll House Cafe;bakeries cafes desserts
15153;Guisos Mexican Soul Food;fast food mexican
15163;Peter Piper Pizza;pizza chicken wings buffets
15198;Johnny Rockets;burgers ice cream & frozen yogurt american (traditional) diners salad
15214;Karamelo King;fast food hot dogs mexican tacos
15246;Viva Burrito;fast food mexican tacos
15253;QuikTrip;fast food american (new) gas stations convenience stores
15263;Karichimaka Restaurant;bars nightlife steakhouses seafood cocktail bars salad mexican
15266;Gaslight Music Hall;nightlife pizza music venues
15289;Taco Bell;fast food breakfast & brunch mexican tex-mex tacos
15298;Bronx BBQ - BXQ;barbeque
15308;Culver's;burgers fast food ice cream & frozen yogurt
15341;Istanbul Mediterranean Cuisine & Bar;mediterranean
15353;Nicos Mexican Food;mexican
15358;Opa! Greek Cuisine and Fun;greek mediterranean
15365;Locale Neighborhood Italian;bakeries italian bars nightlife wine bars seafood pizza
15407;Che's Lounge;coffee & tea bars nightlife lounges music venues dance clubs dive bars
15424;African Cafe;halal middle eastern african
15427;Tumerico On 4th Ave;mexican vegan vegetarian
15446;Papa John's Pizza;pizza
15458;Beyond Bread;bakeries sandwiches breakfast & brunch
15461;Rattlesnake Espresso;coffee & tea cafes
15478;La Salsa Fresh Mexican Grill;mexican tex-mex
15516;Chariot Pizza;italian pizza
15556;El Kora Hot Dogs;food trucks hot dogs
15565;Stacks Culinary Creations;burgers food trucks hot dogs
15581;Rubio's;fast food seafood salad caterers mexican
15619;LongHorn Steakhouse;american (traditional) steakhouses barbeque
15620;Lookout Bar & Grille;burgers bars american (traditional) nightlife beer wine & spirits hotels & travel hotels
15645;Sir Veza's Taco Garage;mexican beer wine & spirits
15659;Carl's Jr;burgers fast food
15680;Mariscos Chihuahua;soup mexican tacos fish & chips
15728;Hamburger Stand;burgers fast food hot dogs
15730;Jimmy's Pita & Poke;sandwiches greek japanese salad american (new) vegetarian food delivery services ramen poke
15733;Wilhelm Family Vineyards Tasting & Tapas at Ventana;bars nightlife wine bars tapas/small plates wineries wine tasting room
15741;Opa's Best Greek American Cuisine;greek mediterranean
15742;Mama's Hawaiian Bar-B-Cue;caterers barbeque hawaiian
15744;Cactus Moon Cafe;nightlife cafes
15791;Claire's Cafe & Art Gallery;coffee & tea cafes
15809;Caffe Torino;coffee & tea italian bars nightlife breakfast & brunch wine bars
15810;Papa Murphy's;pizza
15811;Grandma Tony's Pizza;pizza
15833;Subway;fast food sandwiches
15891;Church's Chicken;fast food breakfast & brunch chicken wings chicken shop
15927;Southwest Desert Dogs;hot dogs
15951;Chipotle Mexican Grill;fast food specialty food mexican ethnic food
16006;Jimmy John's;fast food sandwiches food delivery services
16030;Dutch Bros Coffee;coffee & tea cafes juice bars & smoothies tea rooms
16045;Sammy El Sinaloense Hot Dogs;hot dogs street vendors
16062;Baja Cafe On Ina;breakfast & brunch
16066;eegee's;fast food sandwiches juice bars & smoothies desserts
16070;Saigon Restaurant;vietnamese sushi bars
16101;Barista Del Barrio;coffee & tea breakfast & brunch cafes
16117;Maria's Cafe;mexican
16132;Quiznos;fast food sandwiches
16223;Todd's Restaurant At Ryan Field;american (traditional) breakfast & brunch bagels
16229;Cascade Lounge at Loews Ventana Canyon;bars american (traditional) nightlife french
16237;Charleys Cheesesteaks;sandwiches cheesesteaks food court
16291;Kens Hardwood Barbecue;food trucks barbeque
16299;Whata Burro;food trucks mexican
16317;Jay's Barbecue;food trucks barbeque
16324;Daglio's Cheesesteaks-Hoagies;sandwiches beer wine & spirits cheesesteaks
16329;Subway Restaurants;fast food sandwiches
16332;Tokyo Rice Bowl;japanese
16357;Famous Sam's;bars nightlife salad american (new) sports bars
16365;Kingfisher Bar & Grill;bars nightlife seafood lounges
16389;Nicos Sabino Canyon;mexican
16393;Village Inn;american (traditional) breakfast & brunch american (new)
16396;Neo Malaysian Kitchen;seafood vegetarian malaysian
16481;Crave Coffee Bar;coffee & tea
16486;eegee's;fast food sandwiches juice bars & smoothies desserts
16503;Mad Batter Bakery;bakeries caterers cupcakes gluten-free food delivery services desserts patisserie/cake shop
16559;McDonald's;coffee & tea burgers fast food
16626;The Egg Connection;breakfast & brunch
16638;Boston Market;sandwiches american (traditional) caterers chicken shop comfort food
16651;Chef Chic;sandwiches soup
16653;Miss Saigon;bars american (traditional) nightlife vietnamese
16667;Agustin Kitchen;sandwiches bars nightlife seafood cocktail bars american (new) french
16684;Contigo;latin american spanish
16708;Mama's Famous Pizza & Heros;italian pizza
16763;Cheddar's Scratch Kitchen;american (traditional) southern comfort food
16765;Gema Raspados & Delights;ice cream & frozen yogurt mexican desserts shaved ice
16773;Jimmy John's;fast food sandwiches caterers food delivery services
16798;Subway;fast food sandwiches
16808;Dutch Bros Coffee;coffee & tea cafes juice bars & smoothies tea rooms
16816;Alibaba Restaurant;mediterranean middle eastern persian/iranian
16820;Highland Market;burgers sandwiches breakfast & brunch food court
16822;Mangos Refresqueria Y Cafe;coffee & tea cafes juice bars & smoothies
16828;El Cubanito;cuban
16878;Pei Wei Asian Kitchen;fast food asian fusion chinese gluten-free
17010;Sir Vezas;american (traditional) mexican
17021;Quik Mart;convenience stores
17044;QuikTrip;fast food gas stations convenience stores
17052;Sue's Fish & Chips;seafood fish & chips
17054;Burger King;burgers fast food
17071;Bubbe's Fine Bagels;breakfast & brunch bagels
17082;Subway;fast food sandwiches
17135;Las Brasas;mexican
17136;Monkey Business Eatertainment;pizza
17170;Wildflower;burgers american (new) beer wine & spirits gluten-free
17181;MOD Pizza;fast food pizza
17183;Hana Tokyo;sushi bars asian fusion
17189;Polish Cottage;american (new) polish
17218;El Triunfo Bakery;bakeries
17219;Burger King;burgers fast food
17220;Whiskey Roads;bars american (traditional) nightlife desserts dance clubs country dance halls
17230;Pizza Studio;pizza gluten-free
17233;Brawley's Restaurant;diners
17237;KFC;fast food chicken wings chicken shop
17240;Bread & Butter Cafe;american (traditional) diners breakfast & brunch cafes southern
17241;Papa John's Pizza;pizza
17268;Espresso Art Cafe;coffee & tea bars nightlife cafes cocktail bars hookah bars
17282;R&R Bar And Grill;american (new) beer wine & spirits
