id;nom;genre
11161;Pueblo Real Mexican Restaurant - Franklin;bars nightlife seafood mexican hotels & travel latin american historical tours
11354;Carrabba's Italian Grill;italian seafood
11414;Asian Taste;asian fusion chinese
11660;La Hacienda;fast food mexican
11936;Waldo's Chicken & Beer;american (traditional) southern
11969;China Panda;asian fusion chinese szechuan
12167;Cracker Barrel Old Country Store;american (traditional) breakfast & brunch salad caterers southern comfort food desserts
12252;Mysore Palace Indian Vegetarian Cuisine;vegan vegetarian indian
12294;Juice Bar Carothers;juice bars & smoothies acai bowls vegetarian
12335;Calypso Cafe;caribbean vegetarian
12418;Basil Bistro;sushi bars asian fusion thai
12657;Corner Pub Cool Springs;burgers pubs bars nightlife
12788;Taste of India;indian
12867;Just Love Coffee Cafe - McEwen;coffee & tea breakfast & brunch cafes waffles
12940;The Draft Room at Kings - Franklin;bars american (traditional) nightlife sports bars gastropubs
12953;Tossed;sandwiches vegetarian
13007;Sopapilla's;breakfast & brunch mexican tacos
13093;Brixx Wood Fired Pizza;sandwiches italian pizza chicken wings salad vegetarian
13309;Nashville Pizza Company;italian pizza
13349;Connors Steak & Seafood;bars nightlife wine bars steakhouses seafood
13626;Krystal;burgers fast food convenience stores
13732;Waffle House;burgers fast food american (traditional) diners breakfast & brunch american (new) waffles
13865;McAlister's Deli;sandwiches salad
13941;Nacho's Mexican Restaurant - Franklin;mexican
14018;Mr. Crepe;fast food french creperies
14089;Freshii;fast food
14243;Sunset Sushi And Thai;bars nightlife sushi bars beer bar thai
14310;The Cajun Cafe;cajun/creole
14508;The Bean Bistro & Cafe;coffee & tea american (traditional) cafes american (new)
14955;Riff Burgers;burgers american (new)
15157;Chick-fil-A;fast food caterers chicken shop
15218;McCreary's Irish Pub and Eatery;pubs bars american (traditional) nightlife american (new) irish irish pub
15220;Shake Shack;burgers fast food hot dogs juice bars & smoothies
15605;Sonic Drive-In;burgers fast food ice cream & frozen yogurt hot dogs desserts
15612;Kate & Lulu's Kitchen;bakeries breakfast & brunch desserts
15825;Subway - Franklin;sandwiches
16036;Dunkin';coffee & tea fast food donuts
16364;Swagruha Indian Restaurant;indian
16403;La Terraza Mexican Grill;mexican
16530;Great Wall Of China Restaurant;seafood soup chinese
16644;Hogwood BBQ;sandwiches american (traditional) caterers american (new) barbeque food delivery services
16726;Drake's;bars american (traditional) nightlife sushi bars american (new) beer wine & spirits
16799;IHOP;burgers american (traditional) breakfast & brunch american (new)
17009;Ice Point Cafe;bubble tea sushi bars japanese korean asian fusion juice bars & smoothies acai bowls poke
17072;Pie In The Sky Pizza;italian pizza
17085;Monell's;southern
17125;Arby's;fast food sandwiches
17321;Franklin Bakehouse;bakeries sandwiches
17508;California Pizza Kitchen at CoolSprings Galleria;pizza salad american (new)
17776;Super Suppers;fast food do-it-yourself food
17847;Bodeli Sushi Restaurant;sushi bars japanese asian fusion
17896;Las Brisas Mexican Restaurant;breakfast & brunch caterers american (new) mexican tex-mex gluten-free vegetarian buffets
18105;The Dinner Detective;nightlife dinner theater
18173;Jimmy John's;fast food sandwiches caterers food delivery services
18193;Hyderabad House Biryani Place;vegan gluten-free indian
18623;Charlies Philly Steaks;sandwiches american (traditional) cheesesteaks
18713;El Guadalajara;mexican
18714;Wild Ginger Restaurant;bars nightlife sushi bars wine bars asian fusion seafood soup specialty food
18832;Taco Bell;fast food breakfast & brunch mexican tex-mex tacos
19224;China Max;chinese
19319;The Butcher Block;sandwiches specialty food meat shops
19387;Wild Wing Cafe;burgers sandwiches american (traditional) nightlife chicken wings american (new) beer wine & spirits music venues
19496;Pie Five Pizza;pizza salad gluten-free
19739;Taco Bell;fast food breakfast & brunch mexican tex-mex tacos
19802;Subway;fast food sandwiches salad
19870;Sakura Japanese Restaurant;sushi bars japanese thai
20024;Panera Bread;bakeries sandwiches breakfast & brunch salad soup bagels
20542;Sake Japanese Restaurant;sushi bars japanese
20669;Canton Chinese Restaurant;chinese buffets
20671;Banjo's Food Truck;food trucks chicken shop waffles
20705;Mineo's Pizza & Wings;italian bars nightlife pizza chicken wings sports bars
20766;Omikoshi Japanese Restaurant;japanese
20943;Zaxby's Chicken Fingers & Buffalo Wings;fast food chicken wings salad
21055;Mack & Kate's;breakfast & brunch american (new) southern
21312;Pollo Tropical;fast food caribbean latin american
21351;Wilco Fusion Grill;burgers fast food cafes tex-mex gluten-free
21472;The Grilled Cheeserie;sandwiches ice cream & frozen yogurt american (traditional) specialty food cheese shops
21501;Sal's Family Pizza;sandwiches italian pizza food delivery services sicilian
21549;Maki Mojo;japanese asian fusion thai ramen japanese curry
21769;Culver's;burgers fast food sandwiches ice cream & frozen yogurt american (new)
21811;Cool Cafe;steakhouses chicken wings barbeque southern
21950;Otter's Chicken Tenders;fast food
21967;L&L Hawaiian Grill - Nashville;burgers seafood hawaiian
22018;J. Alexander's Restaurant;steakhouses seafood american (new)
22297;New York Bagel Cafe & Deli;sandwiches american (traditional) cafes bagels
22328;Zoes Kitchen;sandwiches greek salad american (new) mediterranean kebab
22353;Nashville Pizza;sandwiches pizza salad
22361;Chick-fil-A;fast food caterers chicken shop
22747;CoreLife Eatery;salad american (new) gluten-free vegetarian
22753;El Sombrero;mexican
22798;Coffee and Coconuts;coffee & tea breakfast & brunch cafes
22807;Boxwood Bistro;american (new) buffets
22904;Vuis Kitchen;vietnamese
22919;Pinchys Lobster;food trucks seafood
23038;La Tapatia;food trucks mexican food stands
23045;Whitt's Barbecue;barbeque
23094;Baskin-Robbins;bakeries ice cream & frozen yogurt
23203;Chick-fil-A;fast food caterers chicken shop
23538;Ground;burgers sandwiches american (traditional) salad soup american (new) desserts
23564;Just Love Coffee;coffee & tea sandwiches wraps
23697;The Honeysuckle;bars american (traditional) nightlife breakfast & brunch wine bars american (new) southern
23732;MAFIAoZA'S Franklin;pubs italian bars nightlife pizza salad beer bar
23807;Whiskey Room Live - Franklin;bars american (traditional) nightlife music venues karaoke party & event planning
23837;Tupelo Honey;bars nightlife breakfast & brunch cafes american (new) southern
24037;O' Be Joyful;burgers bars nightlife whiskey bars
24197;Saffire;bars american (traditional) nightlife breakfast & brunch seafood american (new) lounges southern irish
24492;Romano's Macaroni Grill;italian
24532;Which Wich;sandwiches caterers mediterranean
24661;Kona Grill;sushi bars asian fusion american (new) hawaiian
24717;Brown Bag;salad caterers american (new)
24920;Coal Town Pizza;bars american (traditional) nightlife pizza salad
24970;Publix Super Markets;specialty food
25123;Rooster's Hot Chicken;specialty food chicken shop southern ethnic food indian local flavor
25171;Taziki's Mediterranean Cafe - Franklin;greek mediterranean
25196;Cinco De Mayo Mexican Restaurant;mexican
25264;Front St Tavern;sandwiches pubs bars nightlife salad american (new) sports bars
25369;Merridee's Breadbasket;bakeries american (traditional) breakfast & brunch caterers
25382;Subway;fast food sandwiches
25510;Subway;fast food sandwiches
25658;SOL Restaurant;mexican
25675;Bar-B-Cutie;caterers barbeque
25685;Chef Paul's;cajun/creole
25690;Jamba;sandwiches juice bars & smoothies
25837;Olivia's Good News Cafe;cafes internet cafes
25867;Gina's Stonefired Italian & Pizzeria;sandwiches italian pizza salad
25886;Subway;fast food sandwiches
25954;Jack in the Box;burgers fast food breakfast & brunch mexican tacos
26032;McDougal's Chicken Fingers & Wings;chicken wings
26236;Route 31 Cafe;bakeries american (traditional) american (new)
26439;Casa Jose;mexican
26465;Wolfgang Puck Express;american (new)
26580;Brooklyn Brothers Pizza;sandwiches italian pizza
26765;Elliston Place Soda Shop;american (traditional) diners southern
26866;Five Guys;burgers fast food american (new) african
27017;TGI Fridays;bars american (traditional) nightlife
27058;Jersey Mike's Subs;fast food sandwiches
27614;Penn Station East Coast Subs;sandwiches wraps cheesesteaks
27633;Hayashi Japanese Buffet;japanese
27859;The Coffee House at Second and Bridge;coffee & tea sandwiches cafes tea rooms creperies
28020;Caffe Artisan;sandwiches cafes soup
28158;Nick's Italian Deli;italian pizza
28473;Jet's Pizza;sandwiches italian pizza
28563;Wendy's;burgers fast food sandwiches
28570;O'Charley's Restaurant & Bar;burgers american (traditional) breakfast & brunch southern
28612;Burger Dandy;burgers american (new)
28798;Soulshine Pizza;pizza cajun/creole southern
28859;Jalisco Taqueria;mexican
29060;Jose Mexican Grill;bars nightlife mexican
29174;Chopstix;chinese
29203;1799 Kitchen and Cocktails;bars nightlife american (new) lounges
29273;Big Bad Breakfast - Franklin;coffee & tea burgers breakfast & brunch
29394;First Watch;american (traditional) breakfast & brunch cafes
29471;Sarku Japan;sushi bars japanese
29513;McDonald's;coffee & tea burgers fast food breakfast & brunch
29927;Ground;burgers american (traditional) salad
29960;Yats;caterers cajun/creole comfort food
30060;Dosbros Fresh Mexican Grill;mexican vegan gluten-free
30270;Old School Bar & Grill;bars american (traditional) nightlife sports bars music venues
30745;Hungry Howie's Pizza;pizza food delivery services
30807;Jimmy John's;fast food sandwiches
30880;Copper Kettle;american (traditional) cafes
30975;Kroger;sandwiches
31040;Louisiana Seafood;bars nightlife korean seafood beer bar
31043;Chipotle Mexican Grill;fast food mexican
31109;Franklin Mercantile Deli;sandwiches
31399;Captain D's;fast food american (traditional) seafood fish & chips
31502;Sonic Drive-In;burgers fast food ice cream & frozen yogurt
31697;Bawarchi Biryani Point;indian
31731;West Coast Taco Shop;mexican tacos
31821;Phillyman Cheesesteak;american (new) cheesesteaks
31985;Chili's;bars american (traditional) nightlife tex-mex
32038;Red Robin Gourmet Burgers and Brews;burgers american (traditional)
32075;First Watch;american (traditional) breakfast & brunch cafes
32145;Taziki's Mediterranean Cafe - Cool Springs;greek mediterranean
32185;Chili's;burgers bars american (traditional) nightlife chicken wings american (new) tex-mex
32263;Culaccino;italian bars nightlife
32291;Kates Kitchen;american (new) french
32531;Einstein Bros. Bagels;coffee & tea sandwiches breakfast & brunch bagels
32566;Bonefish Grill;bars american (traditional) nightlife seafood cocktail bars american (new)
32583;Poke Bros;ice cream & frozen yogurt asian fusion hawaiian poke
32891;Einstein Bros. Bagels;sandwiches breakfast & brunch bagels
32932;Panda Express;fast food chinese
33067;Jonathan's Grille;american (traditional) pizza american (new) desserts
33182;Trattoria A;italian pizza salad specialty food pasta shops gastropubs local flavor cooking classes
33350;Chick-fil-A;fast food breakfast & brunch caterers convenience stores chicken shop
33370;Condado Tacos;mexican tacos
33496;Sbarro;pizza
33500;Lyrics Restaurant and Catering;bars nightlife caterers lounges southern music venues
33502;Tamale Joe's;bars nightlife wine bars cocktail bars mexican new mexican cuisine
33523;Hardee's;burgers fast food american (traditional) breakfast & brunch
33600;Dolan's Bar & Grill;bars american (traditional) nightlife sports bars karaoke pool halls
33682;Moe's Original Bar B Que;bars nightlife caterers barbeque
33893;Old Chicago;italian bars american (traditional) nightlife pizza sports bars
33913;Captain D's;fast food american (traditional) seafood fish & chips
33969;Hilton Harth;breakfast & brunch hotels & travel hotels southern comfort food
34061;Domino's Pizza;sandwiches pizza chicken wings
34439;Seasons Restaurant;bars american (traditional) nightlife wine bars steakhouses seafood southern
34722;Beyond Curry;coffee & tea indian desserts
34817;Genghis Grill;asian fusion chinese barbeque mongolian
34823;Perry's Steakhouse & Grille - Cool Springs;bars nightlife diners steakhouses seafood american (new)
34919;Criallos Cafe and Bar;seafood
35314;Pasta and Cream;italian specialty food pasta shops gluten-free
35482;Americana Taphouse;bars nightlife seafood southern music venues
35491;Zushimaki;sushi bars japanese thai
35499;Izzys Feel Good Food;sandwiches bars american (traditional) nightlife cocktail bars beer bar mexican music venues tacos
35853;Kimbro's Pickin Parlor;american (traditional) nightlife music venues
35931;Party Fowl - Cool Springs;bars nightlife breakfast & brunch sports bars southern
35966;Marco's Pizza;pizza
35977;Gulf Pride Seafood;seafood specialty food cajun/creole seafood markets
36010;Noi's Thai Restaurant & Bakery;bakeries thai
36055;West Coast Burrito;mexican
36240;Royal Thai Restaurant;thai
36433;Paradise Biryani Pointe;indian halal desserts
36478;Subway;fast food sandwiches
36851;Dan McGuinness;pubs bars nightlife irish
36959;Angelo's Bistro;italian steakhouses vegetarian
37241;Pizza Hut;fast food italian pizza chicken wings
37334;Uncle Bud's Catfish Shack;seafood southern
37348;Bleachers Sports Grill;burgers bars nightlife sports bars
37485;Red Lobster;italian american (traditional) seafood
37523;Frothy Monkey;coffee & tea sandwiches bars nightlife beer wine & spirits
37555;Seaside Oyster Grill;seafood
37584;Hot Wok;chinese
37591;BrickTop's;american (new)
37693;Cafe Latte;coffee & tea
37805;NORI Japanese Hibachi & Asian Cuisine;japanese chinese
37966;GRAY'S On Main;bars american (traditional) nightlife cocktail bars salad music venues
37986;Losers  Bar & Grill;bars american (traditional) nightlife beer wine & spirits
38540;Big Shake's Hot Chicken & Fish;american (traditional) chicken shop southern fish & chips
38676;Mexicali Grill;nightlife mexican music venues
38711;Mickey Roos;nightlife barbeque music venues
38795;Peking Palace & Sushi Bar;sushi bars chinese
38934;Greek Legends Restaurant;greek
39073;Sweet Dreams Bakery And Bubble Tea;bubble tea coffee & tea bakeries specialty food chinese southern desserts
39282;Shiki Japanese Cuisine;sushi bars japanese
39420;John's Burgers;burgers
39478;Big Shake's Hot Chicken & Fish;american (traditional) seafood chicken wings comfort food
39483;Wall Street Pizzeria;pizza
39661;Benchmark Sports Pub & Eatery;pubs bars american (traditional) nightlife sports bars
40013;Golden Corral;american (traditional) southern buffets
40022;Chapman's II;food trucks american (new) southern food stands local flavor
40092;Stave Regional Kitchen & Lounge;bars american (traditional) nightlife breakfast & brunch lounges buffets
40151;The Bunganut Pig Bar & Restaurant;pubs bars nightlife american (new) music venues
40242;Ruby Sunshine;breakfast & brunch american (new)
40327;Jet's Pizza;sandwiches italian pizza caterers
40398;Jeni's Splendid Ice Creams;bakeries ice cream & frozen yogurt
40431;Buffalo Wings & Rings;burgers sandwiches bars nightlife chicken wings sports bars
40439;Brothers Pizza;pizza
40449;Music City Seafood;seafood specialty food caterers seafood markets fish & chips
40519;Sperry's Restaurant;breakfast & brunch steakhouses seafood
40608;Sonic Drive-In;burgers fast food ice cream & frozen yogurt american (traditional)
40727;Logan's Roadhouse;bars american (traditional) nightlife steakhouses barbeque
40796;Moe's Southwest Grill;mexican tex-mex
40833;Tito's Mexican Restaurant - Berry Farms;bars nightlife seafood sports bars mexican hotels & travel historical tours
40885;Panera Bread;bakeries sandwiches breakfast & brunch salad soup bagels
40892;Domino's Pizza;sandwiches pizza chicken wings
40948;Bombay Bistro;bars american (traditional) nightlife wine bars salad caterers lounges indian buffets desserts
41133;Guy Fieri's Flavortown Kitchen;burgers chicken wings food delivery services
41225;Taco Bell;fast food breakfast & brunch mexican tex-mex tacos
41239;Oscar's Taco Shop;sandwiches mexican tex-mex
41331;Boilery Seafood & Grill;sandwiches bars nightlife seafood american (new) cajun/creole
41441;The Perch Westhaven;coffee & tea breakfast & brunch creperies
41637;Jim 'N Nick's Bar-B-Q;burgers sandwiches barbeque southern
41711;Zaxby's Chicken Fingers & Buffalo Wings;fast food chicken wings salad
41743;El Agave Mexican Grill;bars nightlife mexican
41746;Bubba Gandy Seafood Market and Steamery;seafood specialty food seafood markets
41868;MrBeast Burger;burgers food delivery services
41909;Embassy Suites by Hilton Nashville South Cool Springs;hotels & travel hotels
42075;Health Sushi;sushi bars japanese organic stores ramen poke
42241;Sonic Drive-In;burgers fast food ice cream & frozen yogurt
42300;Oscars Taco Shop;fast food american (traditional) mexican tacos
42302;Olive Garden Italian Restaurant;italian salad soup
42469;Miss Daisy's Kitchen;fast food salad desserts
42494;Franklin Abbey;pubs bars nightlife sports bars irish
42554;Cajun Steamer Bar & Grill;bars nightlife breakfast & brunch seafood cajun/creole
42805;Garcia's Mexican Restaurant - Cool Springs;mexican
42810;Pancho's Place;mexican
42856;Smoothie King;specialty food american (new) juice bars & smoothies
42985;Fogatas Mexican Restaurant - Franklin;mexican
43141;Back Yard Burgers;burgers
43521;Oscar's Taco Shop;specialty food mexican ethnic food
43736;Stroud's Barbeque;sandwiches barbeque desserts
43843;The Rutledge;sandwiches bars american (traditional) nightlife sushi bars salad american (new)
43844;Roma Pizza & Pasta;italian pizza desserts
43982;W-----o;asian fusion
44204;Chicken Salad Chick;sandwiches salad chicken shop southern
44266;Auston's Grill;barbeque
44572;Burger King;burgers fast food hot dogs
44822;Herban Market;american (traditional) breakfast & brunch cafes specialty food american (new) juice bars & smoothies organic stores
45215;55 South;sandwiches bars american (traditional) nightlife breakfast & brunch seafood cajun/creole southern comfort food
45286;Boscos Restaurant & Brewing Co;american (traditional) pizza breweries american (new)
45347;Wholy Crepe;coffee & tea bakeries breakfast & brunch specialty food american (new) french creperies
45358;Siam Pad Thai;asian fusion specialty food thai ethnic food laotian
45378;Fulin's Asian Cuisine;sushi bars asian fusion chinese thai
45611;CAVA;salad mediterranean
45689;McDonald's;coffee & tea burgers fast food
45885;New China;chinese szechuan cantonese
46050;Cajun Invasion;cajun/creole
46150;Thai Spice;thai
46213;Firehouse Subs;fast food sandwiches
46457;Country Pride Restaurant;american (traditional)
46591;Pegasus Restaurant;italian greek diners seafood pizza
46734;Coal Town Public House;sandwiches bars american (traditional) nightlife steakhouses cocktail bars salad american (new)
46751;No1 Chinese Restaurant;chinese szechuan cantonese
46836;Blue Coast Burrito;mexican
46867;Cork & Cow;italian steakhouses seafood
46904;Cafe India - Bakery and Cuisine;cafes indian
47098;Molinari's;italian wineries
47106;Love Language Cafe & Catering;sandwiches american (traditional) cafes hot dogs salad caterers
47379;Kroger;sandwiches
47451;Dragon Breath Nashville;ice cream & frozen yogurt specialty food food court
47459;Basil Garden Pizza of Franklin;italian pizza gluten-free food delivery services
47783;Wendy's;burgers fast food
47888;Saladworks;fast food american (traditional) salad soup vegetarian
47982;House of India;caterers vegetarian pakistani indian buffets
48049;Moe's Original Bar B Que;bars nightlife caterers sports bars barbeque southern
48158;Buca di Beppo Italian Restaurant;italian pizza caterers
48197;Mellow Mushroom Franklin;sandwiches bars nightlife pizza caterers
48209;Nucci's Italian Ice & Gelato;ice cream & frozen yogurt italian desserts
48285;Swanky's Taco Shop;bars nightlife tex-mex desserts
48519;Music City Crepes;french gluten-free desserts creperies food court
48738;Pieology Pizzeria;fast food pizza vegan gluten-free
49052;Serratos Steak House;bars nightlife steakhouses seafood
49199;Pyramid Cafe;sandwiches greek middle eastern
49244;Papa John's Pizza;pizza
49257;Shot + Pepper Cantina;burgers bars nightlife cocktail bars soup specialty food sports bars mexican ethnic food
49267;Jersey Mike's Subs;fast food sandwiches
49367;Zolo's Italian Restaurant;italian
49561;H R H Dumplin's;american (traditional) southern
49593;Bamboo House;japanese asian fusion chinese ramen
49798;Wendy's;burgers fast food
49846;Brewhouse South;bars nightlife sports bars cajun/creole
49920;Honey Baked Ham Company;sandwiches cafes specialty food caterers meat shops
50090;Waldo's Chicken & Beer;chicken shop
50154;McDonald's;coffee & tea burgers fast food
50176;Schlotzsky's;sandwiches caterers
50485;Starbucks;coffee & tea
50676;Corner Pub - Franklin;burgers pubs bars american (traditional) nightlife salad american (new) sports bars
50764;Judge Bean's BBQ;barbeque southern
51096;Panda Express;fast food chinese
51122;Marco's Pizza;pizza
51193;Honest Coffee Roasters;coffee & tea bakeries cafes coffee roasteries
51276;Bricks Cafe;burgers steakhouses seafood pizza american (new)
51318;Boudreaux Brothers Kitchen & Catering;coffee & tea cafes caterers cajun/creole
51496;China Gourmet;chinese
51724;Jack and Jameson's Smokehouse;american (traditional) nightlife barbeque music venues smokehouse
51814;Jamaicaway - Cool Springs;vegan caribbean vegetarian
52078;Greek Cafe;greek mediterranean
52267;Waffle House;american (traditional) diners breakfast & brunch
52312;Papa John's Pizza;pizza
52430;Vintage Vine 100;bars nightlife wine bars beer bar whiskey bars
52451;Guac Mexican Grill - Franklin;mexican
52457;JJ's Wine Bar;bars nightlife wine bars party & event planning tapas bars
52705;Franklin Soul;cajun/creole barbeque southern soul food
53159;Pizza Hut;italian pizza chicken wings
53306;Funk Seoul Brother at the Factory;japanese korean asian fusion hawaiian poke
53372;Pancho Restaurant;mexican
53410;Chuy's;bars nightlife mexican tex-mex
53548;Miso Japanese Restaurant;sushi bars japanese
53628;MAPCO Mart;gas stations convenience stores
53682;Miles: The Auto Spa;gluten-free home services
53713;KFC;fast food chicken wings chicken shop
53843;Lennys Grill & Subs;sandwiches salad american (new)
53904;Puffy Muffin;bakeries american (traditional) breakfast & brunch
53971;Southerner's Coffee;coffee & tea cafes juice bars & smoothies
54205;Tonys Eat and Drink;burgers bars american (traditional) nightlife chicken wings sports bars
54316;Biscuit Love - Franklin;coffee & tea breakfast & brunch southern
54375;Pei Wei;fast food asian fusion chinese gluten-free
54379;Sonic Drive-In;burgers fast food ice cream & frozen yogurt
54398;Noshville Delicatessen;diners breakfast & brunch
54552;Tin Roof 2;bars american (traditional) nightlife music venues
54917;Sweet CeCe's Frozen Desserts & More;ice cream & frozen yogurt desserts
54966;Jason's Deli;sandwiches salad caterers
54972;J. Christopher's;american (traditional) breakfast & brunch
55022;Carnivore Meat Company;specialty food african meat shops south african
55032;Tropical Smoothie Cafe;fast food sandwiches breakfast & brunch cafes juice bars & smoothies
55192;Quinn's Neighbourhood Pub and Eatery;burgers pubs bars american (traditional) nightlife pizza
55202;Bishop's Meat and Three;chicken shop southern soul food comfort food
55291;Mojo's Tacos;mexican tacos
55391;Dotson's Restaurant;southern
55456;Franklin Chop House;american (traditional) steakhouses american (new)
55736;Back Yard Burgers;burgers
55889;Buffalo Wild Wings;burgers sandwiches bars american (traditional) nightlife chicken wings american (new) sports bars
55915;Stoveworks Restaurant and Catering;southern comfort food
55916;Music City Dog House;american (traditional) hot dogs
56070;Gloria's Korean Kitchen;korean
56088;Steak n Shake;burgers fast food american (traditional) diners breakfast & brunch steakhouses american (new)
56149;Woops - Franklin;bakeries specialty food caterers desserts waffles macarons
56505;Chick-fil-A;fast food
56552;Jersey Mike's Subs;fast food sandwiches
56554;Miller's Ale House - Cool Springs;bars american (traditional) nightlife seafood american (new) sports bars
56683;Burgers-N-Cream;burgers american (traditional) hot dogs
56874;Juice Bar - Franklin;sandwiches breakfast & brunch juice bars & smoothies vegan acai bowls vegetarian
56940;Burger King;burgers fast food
57017;Bread and Company;bakeries
57265;Kings Dining & Entertainment - Franklin;bars american (traditional) nightlife seafood cocktail bars pizza sports bars bowling
