id;nom;genre
16759;Manhattan Bagel;sandwiches breakfast & brunch bagels
16922;Aejo;mexican
16931;El Pique - Wilmington;mexican
16952;El Maguey Mexican Cuisine & Bar;bars nightlife mexican
17145;Southeast Kitchen;vietnamese asian fusion specialty food thai
17554;Milk & Honey Coffeehouses;coffee & tea breakfast & brunch cafes
17570;China Dragon;chinese
17737;China Express;chinese
17828;Hibachi Grill & Supreme Sushi Buffet;japanese chinese buffets
17961;Cuzino's Pizza & Pasta;italian pizza
17968;Admiral Taddy's;specialty food caribbean ethnic food
17986;Karribbean Delight;caribbean
18205;Blue House;korean
18398;Little Vinnie's Pizza & Pasta;pizza
18413;El Maya Mexican Grill;bars nightlife mexican
18487;Tyler's Bar & Grille;bars american (traditional) nightlife american (new) beer bar
18513;Brew Haha;coffee & tea
18593;Philly Pretzel Factory;bakeries hot dogs specialty food pretzels
18705;Benjamin's On 10th;fast food sandwiches american (traditional) breakfast & brunch cafes
18715;Twisted Soul Restaurant & Bar;american (traditional) asian fusion cajun/creole soul food
18887;Dominican Cafe;caribbean dominican
19202;Grotto Pizza;burgers pizza
19301;Espresso! Coffee Bar;coffee & tea bakeries cafes juice bars & smoothies
19412;Wendy's;burgers fast food
19530;Riverfront Market;sushi bars specialty food fruits & veggies shopping centers
19625;Vinoteca 902;mediterranean
19747;Urban Cafe;sandwiches ice cream & frozen yogurt breakfast & brunch cafes caterers
19939;Moe's Southwest Grill;specialty food mexican tex-mex
19971;Dunkin';coffee & tea donuts
20031;Sakura Japanese Sushi Restaurant;sushi bars japanese asian fusion noodles
20109;Mimi Teriyaki;japanese korean chinese
20186;Cafe Valentina;italian
20294;China Inn Restaurant;chinese
20341;Casa Tropical Latin Cuisine;latin american
20406;Nicely's Jamaican Kitchen;seafood caribbean
20458;Brandywine Diner;greek diners breakfast & brunch mediterranean
20488;Delaware Taco Festival;mexican local flavor festivals
20518;Godavari;asian fusion beer wine & spirits indian buffets
20576;International Super Buffet;japanese asian fusion buffets
20588;Al Chus Sushi;sushi bars
20628;River Rock Kitchen;bars nightlife breakfast & brunch cocktail bars american (new) tapas/small plates
20648;Two Stones Pub;american (new) gastropubs
20708;Romeo's Pizza & Restaurant;sandwiches pizza
20751;Rasa Sayang;thai indian malaysian
20852;Catch 202;italian american (traditional) seafood
20864;Domino's Pizza;sandwiches pizza chicken wings home & garden
20890;The Original Hot Bagels;breakfast & brunch bagels
21032;Einstein Bros. Bagels;sandwiches breakfast & brunch bagels
21130;Arby's;burgers fast food sandwiches american (traditional)
21189;Legends;american (traditional)
21383;1000 Degrees Pizza;pizza chicken wings salad
21462;Washington Street Ale House;burgers bars american (traditional) nightlife
21474;Eppy's Authentic Bar-B-Que & Fried Chicken;barbeque
21517;Bonefish Grill;bars nightlife seafood cocktail bars american (new)
21520;Pizza by Elizabeths;pizza
21552;Del Pez Mexican Gastropub;pubs bars nightlife salad breweries gastropubs mexican latin american tacos new mexican cuisine
21640;Tex-Mex Burrito;mexican tex-mex tacos
21680;Zaikka Indian Grill;vegan vegetarian indian
21698;Manhattan Bagel;sandwiches breakfast & brunch bagels
21699;IHOP;burgers american (traditional) breakfast & brunch american (new)
21710;Ernest & Scott Taproom;bars american (traditional) nightlife cocktail bars american (new) beer bar
21729;Mazza;indian
21767;La Pizzeria Metro;pizza
21894;Mrs. Robino's Restaurant;italian
21983;Seor Tortilla;mexican street vendors food stands
22014;Sciarrinos Pizza;burgers sandwiches pizza food delivery services
22017;Rice Restaurant;japanese asian fusion chinese
22118;Nirvana Fine Indian Cuisine;pakistani indian buffets
22250;Stitch House Brewery;brewpubs breweries american (new)
22271;Luigi Vitrone's Pastabilities Restaurant;italian
22362;Blue Parrot Bar & Grille;american (traditional)
22410;Taverna;italian
22464;BOBO's Mediterranean Grill & Buffet;mediterranean buffets kebab
22757;Grand East Buffet;chinese buffets
22848;Pasteleria Rojas;bakeries mexican patisserie/cake shop
22891;Makers Alley;nightlife food trucks beer gardens
22988;The Chicken House;chicken wings soul food peruvian
23000;El Diablo Burritos;mexican
23025;Walt's Chicken Express - Carpenter Station;chicken wings chicken shop soul food
23100;ACME Markets;bakeries
23119;De La Coeur Cafe et Boulangerie;coffee & tea bakeries sandwiches breakfast & brunch cafes salad specialty food
23291;Jalapeno Grill;specialty food mexican beer wine & spirits ethnic food
23432;Latin Fusion Restaurant & Lounge;bars american (traditional) nightlife caribbean latin american puerto rican dominican
23447;Mom's Pizza;pizza
23459;Cafe Mezzanotte;italian bars nightlife wine bars
23536;Gallery Pizza;italian pizza
23568;Mary's;breakfast & brunch
23984;Everest Indian Grocery Store;specialty food ethnic food indian
23995;Sbarro;italian
24024;Royal Farms;breakfast & brunch american (new) gas stations convenience stores
24080;Omega Pizza;pizza
24167;Sunna Juice Bar;juice bars & smoothies live/raw food vegan
24170;Jae Seafood by Tommy;seafood specialty food seafood markets
24201;The Juice Joint;juice bars & smoothies
24409;Pinji's Cafe;coffee & tea sandwiches breakfast & brunch korean cafes juice bars & smoothies
24417;Pinji's Cafe;coffee & tea sandwiches breakfast & brunch japanese juice bars & smoothies gluten-free ramen
24447;Oscar's Famous Pizzeria;pizza
24901;Burger King;burgers fast food
24985;Barcelona Pizza Pike Creek;burgers pizza chicken wings cheesesteaks
25060;El Toro;mexican
25251;McDonald's;coffee & tea burgers fast food
25411;Famous Dave's Bar-B-Que;american (traditional) caterers barbeque comfort food
25534;Naaman's Pizzeria;pizza
25667;Utage Japanese Restaurant;japanese
25725;Pomodoro Restaurant;italian
25846;Luigis Pizzeria;pizza
25860;Unique Chinese;japanese chinese
25983;Capriotti's Sandwich Shop;sandwiches salad soup
26072;China King;chinese
26089;Public House Wilmington;nightlife american (new)
26141;Docklands Riverfront;bars nightlife american (new)
26196;Maiale;sandwiches breakfast & brunch salad
26233;The Ice Cream Shoppe;sandwiches ice cream & frozen yogurt hot dogs desserts pretzels
26250;Kidds Chicken And Waffles;specialty food american (new)
26273;Ike's Artisan Pizza;pizza chicken wings wraps cheesesteaks
26371;Harvest House;coffee & tea american (new) juice bars & smoothies
26466;The Crow Bar;bars nightlife greek cocktail bars pizza chicken wings
26534;Sheraton Suites Wilmington Downtown;hotels & travel hotels
26536;Extreme Pizza - Wilmington;sandwiches pizza salad
26675;Chipotle Mexican Grill;fast food mexican
26767;Boston Market;sandwiches american (traditional) caterers chicken shop comfort food
26771;Hak's Restaurant;bars nightlife sports bars
26851;Angel's Restaurant;american (traditional) diners
26853;Kozy Korner Restaurant;sandwiches diners breakfast & brunch
27005;Bertucci's Italian Restaurant;italian pizza gluten-free
27145;Tropical Smoothie Cafe;sandwiches breakfast & brunch cafes wraps juice bars & smoothies internet cafes
27154;Minato Japanese Restaurant;japanese
27177;Marsh Road Diner;diners breakfast & brunch cafes
27210;Jimmy John's;fast food sandwiches food delivery services
27405;Great Wall;chinese
27544;Kukurukoo Express;mexican
27650;Columbus Inn;italian bars nightlife breakfast & brunch seafood cocktail bars american (new)
27735;Chaiyo Sushi and Thai Cuisine;sushi bars japanese asian fusion thai
27850;Deerhead Hot Dogs;burgers sandwiches hot dogs
27897;King Garden Chinese Restaurant;chinese
27972;Takumi;sushi bars japanese chinese
28269;Bella Italy;pizza
28332;Touch Of Italy;italian american (new)
28366;Moe's Southwest Grill;mexican tex-mex
28386;Seasons Pizza;italian pizza chicken wings caterers
28497;Opa Opa;greek mediterranean
28499;Santa Fe Mexican Grill - Wilmington;nightlife mexican
28751;Food For Thought Catering;caterers barbeque
28799;Seasons Pizza;italian pizza chicken wings
28819;La Fia;bakeries italian cafes specialty food american (new)
28998;Sitaly To Go;pizza
29007;Star of India;indian
29169;Kung Fusion Asian Grill;sushi bars asian fusion chinese
29184;Pho Cali;vietnamese specialty food ethnic food
29252;Teriyaki Madness;japanese asian fusion chinese gluten-free
29253;Sansone's Seafood Market;seafood specialty food seafood markets
29296;Barcelona Pizza;pizza chicken wings cheesesteaks
29386;Murph's Irish Pub;pubs bars nightlife irish dive bars
29522;Juliana's Kitchen;latin american peruvian
29561;Timothy's On the Riverfront;american (traditional)
29592;Tropicalia;caribbean dominican
29699;Mexican Post;breakfast & brunch mexican desserts
29891;Applebee's Grill + Bar;burgers fast food bars american (traditional) nightlife steakhouses american (new) sports bars
29916;Drop Squad Kitchen;ice cream & frozen yogurt juice bars & smoothies vegan soul food vegetarian
30100;La Tolteca - Wilmington;mexican tex-mex latin american
30135;Goobers Diner;sandwiches american (traditional) diners salad
30171;Cafe Palermo;italian pizza
30303;OMY Smoked BBQ;filipino barbeque
30391;Little Caesars Pizza;sandwiches pizza
30501;Tierra Mexi Cali Grill;mexican
30717;Cactus Cantina;mexican
30823;Taqueria Jalisco;mexican
30890;Jeenwong Thai Cuisine;thai
30891;Taj Mahal Restaurant;seafood indian halal buffets
30912;Burgers by Wildwich;burgers sandwiches food trucks caterers
30979;Market Street Grill;american (traditional) breakfast & brunch american (new) soul food
30988;Rocco Italian Grill & Sports Bar;italian bars nightlife pizza sports bars
31003;Bella Luna;italian pizza salad
31212;Dunkin';coffee & tea bagels donuts
31323;Centreville Cafe;cafes
31353;Corner Bistro;american (new)
31539;Libbys Restaurant;sandwiches american (traditional)
31541;ShopRite of Christina Crossing;bakeries
31605;Seasons Pizza;italian pizza chicken wings
31633;George's Restaurant;american (traditional) breakfast & brunch waffles
31690;Champps Restaurant and Bar;american (traditional)
31722;Brew Haha;coffee & tea
31778;El Diablo Burritos;fast food mexican tex-mex tacos
31826;Romano's Macaroni Grill;italian
31911;LOMA Coffee;coffee & tea sandwiches breakfast & brunch
32004;Pupuseria Salvadorea;latin american
32057;Bachetti Bros;sandwiches specialty food caterers meat shops
32221;New York Pizza & Fried Chicken;american (traditional) halal
32416;El Mana Restaurant;caribbean puerto rican spanish
32456;Lamberti's Cucina;italian seafood pizza beer wine & spirits
32492;Vincente's Restaurant;italian bars nightlife desserts
32608;Semo's Cart;greek
32758;Merengue House;bars nightlife beer bar caribbean latin american
32800;Big D's Pizza;pizza barbeque cheesesteaks
32911;Feby's Fishery;seafood specialty food seafood markets
33098;Papa John's Pizza;pizza
33247;Joyful Garden;chinese
33278;Kyoto Japanese Restaurant;sushi bars japanese
33303;Terra Cafe & Grille;greek mediterranean
33545;Pat's Pizzeria;pizza
33548;Greenhill Deli-Pizza;sandwiches pizza
33587;Locale BBQ Post;sandwiches chicken wings salad caterers barbeque party & event planning
33603;Fresh Thymes;breakfast & brunch
33651;Crab Du Jour - Wilmington;bars nightlife seafood cocktail bars beer bar cajun/creole
34032;Valle Cucina;italian steakhouses seafood pizza
34071;Noodles & Company;fast food italian asian fusion chinese american (new) mediterranean comfort food noodles
34080;Trolley Square Oyster House;sandwiches bars nightlife breakfast & brunch seafood sports bars
34114;Sleeping Bird Coffee;coffee & tea breakfast & brunch salad
34320;Bonhouse Chinese Restaurant;sushi bars chinese beer wine & spirits
34449;Panera Bread;bakeries sandwiches breakfast & brunch salad soup bagels
34567;Charcoal Pit;coffee & tea burgers american (traditional)
34662;Gaudiello's Italian Hoagies;sandwiches italian steakhouses
34861;Pizza Hut;italian pizza chicken wings
34926;Shenanigans Irish Pub & Grill;bars nightlife irish irish pub
34982;Walt's Flavor Crisp Chicken;fast food chicken wings caterers chicken shop southern soul food
34995;Burrito Bandido;mexican
35086;Unique Chinese & Japanese Cuisine;chinese
35098;Tutto Fresco - Italian Eatery;italian seafood pizza african
35324;McDonald's;coffee & tea burgers fast food
35331;DH4 Jamaican Cuisine Restaurant;american (traditional) caribbean indian
35933;Capriotti's Sandwich Shop;sandwiches
35994;Burger King;burgers fast food
36050;The Reef Seafood & Steak Restaurant;bars nightlife steakhouses seafood sports bars
36269;Culinaria;bars nightlife wine bars american (new)
36284;Big Sky Bread Company;bakeries sandwiches
36314;Kelly's Logan House;sandwiches bars nightlife wine bars cocktail bars american (new) irish
36370;China House Express;chinese
36491;Green Room;french
36522;Satsuma Asian Kitchen & Bar;bars nightlife asian fusion cocktail bars salad
36942;Yatz's Subs and Steaks;sandwiches italian cheesesteaks
37086;Buckley's Tavern;pubs bars american (traditional) nightlife
37135;Dorcea;american (traditional)
37162;Royal Garden;chinese
37177;Ulysses American Gastro Pub;bars nightlife breakfast & brunch gastropubs
37253;Avila's Bakery;bakeries sandwiches bagels
37354;Banks' Seafood Kitchen and Raw Bar;bars american (traditional) nightlife sushi bars asian fusion seafood cocktail bars desserts
37471;Yi Palace - Wilmington;chinese
37493;Torbert Street Social;bars nightlife cocktail bars tapas/small plates
37537;Kid Shelleen's Charcoal House & Saloon;american (traditional) breakfast & brunch gluten-free
37575;3 Stars Pizza;pizza
37652;Zoup!;sandwiches american (traditional) salad soup specialty food
37673;BarRoja;bars nightlife cocktail bars mexican tacos
37707;Poke Bros - Wilmington;japanese hawaiian poke
37715;DECO;food court
37773;Papa's Pastry Shop;bakeries
37776;Dunkin';coffee & tea bakeries donuts
37788;Crazy Bone Cafe;sandwiches
37804;Hunter's Den Restaurant;american (traditional) seafood
37809;The Chicken Spot;fast food sandwiches chicken wings
38065;UDairy Creamery Market;coffee & tea burgers sandwiches ice cream & frozen yogurt cafes caterers local flavor
38072;Eat Clean;salad wraps juice bars & smoothies
38447;Delta Restaurant;sandwiches breakfast & brunch seafood salad wraps
38484;Krispy Krunchy Chicken;fast food sandwiches chicken wings chicken shop halal
38810;Bogle Cove Oyster House;seafood
38823;China House Chinese Kitchen;chinese
38991;Bistro Jacques;italian modern european belgian
39109;China Royal;chinese
39244;Snuff Mill;bars american (traditional) nightlife wine bars american (new)
39259;New Hibachi Express;sushi bars japanese asian fusion salad chinese
39430;Mystic Pizza;pizza
39576;La Taqueria Riverfront Market;mexican food stands
39633;The Greek Festival;greek local flavor festivals
39653;Sushi Xtreme;sushi bars japanese pop-up restaurants
39671;Tree Garden;sushi bars japanese chinese
39694;Appleton Catering;american (traditional) caterers
39745;Dino's steaks;burgers hot dogs cheesesteaks
39774;China King Restaurant;chinese
39800;Tasties 302;chicken wings southern soul food
39997;Slack's Hoagie Shack;sandwiches
40034;Pike Creek Pizza Company;italian pizza
40134;Taco Bell;fast food breakfast & brunch mexican tex-mex tacos
40164;World Cafe Live at The Queen;nightlife american (new) music venues
40198;Green Box Kitchen;juice bars & smoothies vegan acai bowls
40206;Tony and Dominick's Pizza;pizza
40216;Margaritas Grill;mexican
40226;V&M Bistro;italian bars nightlife cocktail bars pizza
40303;Szechuan Restaurant;nightlife chinese szechuan dim sum
40412;El Amigo: Taqueria & Store;mexican
40512;Legal Grounds Cafe;coffee & tea breakfast & brunch cafes
40564;Tj's Jamaican Spice;caribbean
40636;Papa John's Pizza;pizza
40784;Capriotti's Sandwich Shop;sandwiches
40787;Burger King;burgers fast food
41079;Bull's Eye Saloon & Restaurant;pubs bars nightlife american (new)
41229;Trolley Tap House;pubs bars american (traditional) nightlife salad breweries american (new) gastropubs beer wine & spirits
41272;Applebee's Grill + Bar;burgers bars american (traditional) nightlife steakhouses chicken wings sports bars
41321;Evelyn's Soul Food;soul food
41423;Cuzino's Pizza & Pasta;sandwiches italian pizza
41482;Chicky's Pizza Pub;sandwiches pizza salad soup
41487;Bellefonte Cafe;coffee & tea american (traditional) breakfast & brunch american (new) comfort food vegetarian tapas bars
41558;Iron Hill Brewery & Restaurant;breweries american (new) local flavor
41612;The Greene Turtle Sports Bar & Grille;burgers bars american (traditional) nightlife sports bars
41643;Sicily's Pizza;sandwiches italian pizza chicken wings wraps gluten-free food delivery services
41674;Stone Oven Soul Food And Pizzeria;pizza soul food
41681;Pizza by Elizabeths;pizza
41697;Seasons Pizza;italian pizza chicken wings
41713;Capt'n Chucky's Crab Cake;seafood
41817;Joe's Crab Shack;american (traditional) seafood
41951;Wawa;coffee & tea sandwiches
42103;honeygrow;salad juice bars & smoothies vegan gluten-free vegetarian noodles
42217;Philippine Smoked BBQ Grill;american (traditional) filipino barbeque
42288;Hot Spot Pizza;pizza
42528;KOI on the go;food trucks asian fusion local flavor
42547;The R Lounge & Restaurant;american (new)
42573;Pats Pizza & Bistro;italian pizza mediterranean food delivery services
42681;Basil Bar & Grill;bars american (traditional) nightlife breakfast & brunch hotels & travel hotels
42770;Eclipse Bistro;american (new)
42862;India Palace Indian Restaurant;indian
43148;Dead Presidents Pub & Restaurant;pubs bars american (traditional) nightlife breakfast & brunch
43372;Moro Restaurant;american (new)
43377;Pho Bami;vietnamese
43421;Domino's Pizza;sandwiches pizza chicken wings
43527;Scrumptious;coffee & tea ice cream & frozen yogurt breakfast & brunch
43601;Jamaican Mi Hungry;american (new) caribbean
43621;New York Fried Chicken;fast food american (traditional) steakhouses chicken wings
43749;Taco Grande;mexican tacos
43761;Cafe Americana;american (traditional) diners breakfast & brunch
43780;Chipotle Mexican Grill;fast food mexican
43794;Tijuana Taco Shop;mexican
43832;Brew HaHa!;coffee & tea
43997;2 Fat Guys;burgers american (traditional)
44261;Hot Spot Pizza & Restaurant;pizza cheesesteaks
44273;Limestone BBQ and Bourbon;bars nightlife barbeque whiskey bars
44304;Negril Caribbean Restaurant;caribbean
44343;El Toro Cantina;bars nightlife mexican
44365;Planet Hoagie;sandwiches
44385;Semo's Restaurant;fast food american (traditional) greek pizza
44434;Tex Mex Burriro;mexican
44451;TGI Fridays;burgers bars american (traditional) nightlife american (new) sports bars
44475;Sub City;burgers sandwiches cheesesteaks
44514;Bites & Slice;american (traditional) pizza
44575;Kampo Garden;chinese
44624;Wendy's;burgers fast food
44858;Lone Star Steakhouse;american (traditional) steakhouses seafood
44882;Popeyes Louisiana Kitchen;fast food american (traditional) chicken wings soul food comfort food
44941;Casapulla's North Steak & Sub Shop;sandwiches cheesesteaks
45030;Panera Bread;sandwiches breakfast & brunch salad soup bagels
45337;Panda Express;fast food chinese
45454;Levitea;coffee & tea sandwiches cafes tea rooms
45490;Hideaway Bar & Grill;bars american (traditional) nightlife
45753;PureBread Deli;cafes
45764;The Rat Pack Bistro;coffee & tea breakfast & brunch
45824;Stanley's Tavern;burgers pubs bars american (traditional) nightlife caterers sports bars barbeque
45944;Dumpling House;chinese taiwanese
46048;Kooma;bars nightlife sushi bars asian fusion lounges
46164;Cosmos Restaurant;greek diners mediterranean
46314;Junction Eighteen;burgers bars american (traditional) nightlife wine bars
46364;Big Fish Grill - Riverfront;bars american (traditional) nightlife seafood
46411;Capers & Lemons Restaurant;italian american (traditional) american (new)
46433;Angelo's Luncheonette;sandwiches diners breakfast & brunch
46458;Berri Yummi Frozen Yogurt;ice cream & frozen yogurt
46520;Newport Family Restaurant;american (traditional) breakfast & brunch
46551;Nick's Pizzeria & Italian Restaurant;sandwiches pizza specialty food pasta shops
46558;Cafe Pomodoro;italian pizza caterers sicilian
46646;El Camino Mexican Kitchen;mexican
46774;Gianni's Pizza;sandwiches pizza salad cheesesteaks
46817;Hunan Asian Cuisine;chinese thai malaysian
46939;Rodney Grille;american (traditional) caterers
46948;Daily Veg - Pike Creek;juice bars & smoothies vegan gluten-free acai bowls
46992;G & P Pizza;sandwiches pizza
47064;Brew-Haha;coffee & tea breakfast & brunch caterers
47183;Ruby Tuesday;burgers american (traditional)
47269;1000 Degrees Pizza Salad Wings;pizza chicken wings
47271;Dunkin';coffee & tea bakeries donuts
47375;Kalbi Asian Bistro;korean
47534;Sugarfoot Fine Food;sandwiches cafes caterers
47699;Mulrooney's Tavern;pubs bars nightlife american (new) beer wine & spirits
47728;Pickles & Chip's;sandwiches salad
47927;Scrimmages Restaurant and Sports Bar;bars american (traditional) nightlife sports bars dive bars
47947;Connie's Chicken and Waffles;breakfast & brunch chicken wings comfort food waffles
48015;Just To Serve You, DE;seafood soul food
48027;Johnnie's Dog House and Chicken Shack;burgers fast food sandwiches hot dogs
48031;Madeline's Italian Restaurant;sandwiches italian
48086;The Melting Pot;american (new) fondue
48094;Dunkin';coffee & tea breakfast & brunch donuts
48127;Hibachi Japanese Steak House;japanese
48138;Pizza Pro;pizza
48174;McDonald's;coffee & tea burgers fast food
48245;Five Guys;burgers fast food american (new)
48259;De La Coeur Cafe et Ptisserie;coffee & tea bakeries breakfast & brunch cafes american (new)
48295;Chelsea Tavern;burgers sandwiches pubs bars nightlife american (new) gastropubs beer bar comfort food
48382;Cajun Kate's Philly Pike;breakfast & brunch seafood cajun/creole southern
48426;Charcoal Pit;burgers ice cream & frozen yogurt
48453;Seasons Pizza;italian pizza chicken wings
48549;Domino's Pizza;sandwiches pizza chicken wings
48565;Serpe & Sons Bakery;bakeries ice cream & frozen yogurt
48625;La Poblanita;mexican
48636;Jake's Wayback Burgers;burgers fast food
48825;Merchant Bar;bars nightlife cocktail bars tapas bars
48958;Hachi Asian Fusion;sushi bars asian fusion
48990;El Tapatio Mexican Restaurant;mexican
49021;Wawa;coffee & tea sandwiches gas stations convenience stores
49109;Hong Hing Chinese Restaurant;chinese
49155;Park Cafe;sandwiches breakfast & brunch cafes salad
49190;Route 3 Diner;greek diners breakfast & brunch american (new) mediterranean
49471;Bella Vista Trattoria;pizza
49499;Metro Diner;american (traditional) diners breakfast & brunch
49645;Treehouse Cafe;coffee & tea sandwiches breakfast & brunch cafes juice bars & smoothies
49691;Le Cavalier At The Green Room;bars nightlife wine bars cocktail bars french mediterranean african
49821;Milk+Honey807;coffee & tea breakfast & brunch juice bars & smoothies
49824;Jasmine Asian Cuisine & Sushi Bar;sushi bars japanese chinese
49937;McDonald's;coffee & tea burgers fast food
49996;GoodEase - Take and Bake;bakeries sandwiches breakfast & brunch desserts do-it-yourself food
50089;India Grille;pakistani indian halal
50203;Twist'd Tomato;sandwiches pizza wraps
50223;Orillas Tapas Bar & Restaurant;diners mediterranean spanish tapas bars
50329;El Pique II;mexican
50436;Ciro Food & Drink;bars nightlife wine bars tapas/small plates
50470;Market Street Bakery and Cafe;bakeries breakfast & brunch cafes bagels
50490;Evergreen Restaurant;chinese
50508;ShopRite of 1st State Plaza;bakeries shopping centers
50511;The Wicked Vine;bars nightlife american (new) cajun/creole comfort food
50514;China King Restaurant;chinese
