id;nom;genre
7620;Isaacs World Famous;burgers hot dogs chicken wings
7628;Louis Pappas Fresh Greek;sandwiches greek cafes salad
7675;Grand Hyatt Tampa Bay;american (new) hotels & travel hotels
7692;Los Comales;food trucks mexican tex-mex latin american tacos
7702;IL Terrazzo;italian
7721;McAlister's Deli;sandwiches salad desserts
7738;Publix;bakeries wineries
7761;Italian Club;italian bars nightlife
7781;Green Iguana Bar & Grill;bars nightlife american (new) beer wine & spirits
7801;Tapper Pub;sandwiches pubs bars nightlife dive bars
7818;Pop N Sons Diner;diners breakfast & brunch
7821;Big Island Poke;juice bars & smoothies hawaiian acai bowls poke
7830;Islamorada Fish Company Restaurant;sandwiches fish & chips
7831;Bay City Sandwich Shop;coffee & tea sandwiches
7846;Gator's Dockside - Tampa;bars american (traditional) nightlife chicken wings sports bars fish & chips
7856;Chef Tony Macaroni;sandwiches italian american (traditional) caterers
7865;Tampa Bay Brewing Company Westchase;american (traditional) breweries american (new) gastropubs
7912;Keke's Breakfast Cafe;diners breakfast & brunch cafes
7929;Hablo Taco;bars nightlife lounges mexican tex-mex
7954;McDonald's;coffee & tea burgers fast food
7983;Inside the Box;sandwiches american (traditional) cafes salad caterers
8022;Sal's Bodega Charcuterie;sandwiches latin american
8035;District Tavern;bars american (traditional) nightlife gastropubs local flavor
8040;Palm Avenue Sandwich Shop;sandwiches
8052;DeLosa's New York Pizza;italian pizza
8056;El Seor De Los Tacos;breakfast & brunch mexican latin american tacos
8076;Cellini;italian
8085;Cru Cellars - Palma Ceia;bars nightlife wine bars american (new) tapas/small plates
8116;China House;chinese
8129;Big Ray's Fish Camp & Grille Riverwalk;seafood
8151;The Bean Bar;coffee & tea food trucks breakfast & brunch cafes juice bars & smoothies
8152;Sunday's Fine Dining;breakfast & brunch american (new)
8177;Cuenelli's Peruvian Restaurant;latin american peruvian
8185;Steak n Shake;burgers fast food american (traditional) diners breakfast & brunch american (new)
8204;Pane Rustica Due;bakeries italian american (new) tuscan
8212;Bavaro's Pizza Napoletana and Pastaria;italian pizza
8220;Far East Chinese Restaurant;chinese
8222;Hott Mess Cafe;american (traditional) hot dogs mexican tacos
8233;Lima Rotisserie Chicken And Peruvian Cuisine;seafood soup chicken shop latin american peruvian
8241;Taco Rey;mexican
8284;Grand Hacienda;mexican
8289;Domino's Pizza;sandwiches pizza chicken wings
8298;Moe's Southwest Grill;fast food mexican tex-mex
8338;Rusty Pelican - Tampa;steakhouses seafood american (new) african
8341;Pizza Hut;fast food italian pizza chicken wings
8352;Mei's World Pizza;pizza salad soup chinese barbeque taiwanese
8373;Panera Bread;sandwiches breakfast & brunch salad soup bagels
8390;Coast Tampa's Bay Cuisine;breakfast & brunch seafood american (new)
8412;Pizza Fusion at Skypoint;sandwiches pizza gluten-free
8414;Aussie Grill by Outback;burgers sandwiches steakhouses american (new)
8432;Mirro's Pizzeria;italian pizza
8433;China Gate Take Out Restaurant;seafood chinese chicken shop
8487;Sabor del Caribe;food trucks street vendors caribbean puerto rican
8495;Chick-fil-A;fast food caterers chicken shop
8541;Full Circle Chicago Pizza;pizza
8582;Gio's;italian bars nightlife wine bars
8610;Kelly Days Firehouse Tavern;burgers bars nightlife cocktail bars
8620;Outback Steakhouse;steakhouses
8640;Schnitzelhaus Restaurant;german
8651;Sociale Italian Tapas & Pizza Bar;italian bars nightlife cocktail bars pizza tapas/small plates
8677;Aladin's Grill;american (traditional) caterers mediterranean halal middle eastern
8683;Bourbon St. Grill;cajun/creole
8685;Tace Lounge New Orleans Cuisine & Jazz;bars nightlife lounges cajun/creole beer wine & spirits hotels & travel jazz & blues music venues party & event planning food tours
8737;The Independent;coffee & tea pubs bars american (traditional) nightlife american (new) beer bar german
8766;The Hungry Greek;greek mediterranean chicken shop
8800;NY Pizza Grill;italian american (traditional) pizza
8820;Burger King;burgers fast food
8821;Besito Mexican Restaurant;bars nightlife salad mexican
8833;Keke's Breakfast Cafe;sandwiches diners breakfast & brunch waffles
8850;Gaia Donut;bakeries cafes vegan cupcakes donuts desserts
8873;Desi Flavors - Tampa;salad indian halal desserts
8879;City Market Eats;coffee & tea ice cream & frozen yogurt hot dogs bagels
8888;Michael's Grill;bars american (traditional) nightlife breakfast & brunch seafood american (new)
8889;The Brisket Shoppe;specialty food barbeque meat shops home & garden
8924;Alex's;american (traditional) barbeque
8930;The Bunker;bars nightlife cafes sports bars
8944;DaVinci's Cafe;sandwiches pizza
8947;River's Edge;bars nightlife seafood cocktail bars american (new) hotels & travel hotels tapas/small plates
8959;Via Italia Woodfired Pizza & Bar;italian pizza
8970;Hungry Howie's Pizza & Subs;italian pizza chicken wings
8982;North 30th Sports Pub & Grille;bars american (traditional) nightlife sports bars
8997;Montauro Ristorante;italian
8999;Zoes Kitchen;sandwiches greek mediterranean kebab
9000;Zaxby's Chicken Fingers & Buffalo Wings;fast food chicken wings salad
9010;Global A'fare;american (new)
9022;GUAC Tequila & Tacos;mexican tex-mex
9066;Al's Finger Licking Good Bar-B-Que;american (traditional) barbeque southern
9089;Euro Food & Deli;sandwiches
9102;Larry's Giant Subs;sandwiches gluten-free cheesesteaks
9128;Enjoi Sweets & Company;american (traditional) food trucks cafes desserts
9172;KFC;fast food chicken wings chicken shop
9196;Village Inn;american (traditional) breakfast & brunch
9205;Tamarind Tree Cafe;cafes
9228;Auntie's Soul Food & More;soul food
9230;Crispers;sandwiches salad soup american (new) creperies
9267;La Casona;seafood soup caribbean puerto rican spanish
9286;Culver's;burgers fast food ice cream & frozen yogurt
9297;Wawa;coffee & tea sandwiches gas stations convenience stores
9315;Brick House Tavern + Tap;burgers pubs bars american (traditional) nightlife
9332;The Blind Tiger Cafe - Ybor City;coffee & tea bakeries sandwiches american (traditional) breakfast & brunch cafes beer wine & spirits bagels vegan acai bowls vegetarian
9342;Five Guys Burgers and Fries;burgers fast food american (traditional) hot dogs
9355;Taco Bell;fast food breakfast & brunch mexican tex-mex tacos
9430;Avila's Tipico Honduras Restaurante;latin american
9461;Grand China;chinese
9475;Pita's Republic;mediterranean
9481;Bobalouie's Grille & Sports Garden;american (traditional)
9490;Anthony's Coal Fired Pizza;italian pizza
9517;Ledo Pizza;italian pizza chicken wings salad
9534;Jessi's Flaming Fruit Sauce;food trucks specialty food food stands
9545;SoFresh;american (traditional) salad american (new) wraps juice bars & smoothies vegan gluten-free
9586;Franklin on Twiggs Eatery & Market;asian fusion specialty food mexican tacos poke
9605;Filipiniana Philippine Cafe;bubble tea filipino
9608;Boat Run Oyster;seafood specialty food live/raw food
9629;Lobster Haven;seafood specialty food seafood markets
9658;Liborios Latin Cafe;breakfast & brunch cafes caterers latin american spanish cuban
9667;Chicago Paulies;burgers sandwiches hot dogs vegetarian food stands
9676;Taco Bell;fast food mexican tex-mex
9694;Petra Restaurant;specialty food ethnic food halal middle eastern imported food
9710;Louis Pappas Fresh Greek;sandwiches greek caterers american (new)
9724;Embassy Suites by Hilton Tampa Airport Westshore;hotels & travel hotels
9752;Vamos Gourmet Food Truck;food trucks latin american colombian
9759;Sunova Beach;burgers sandwiches bars nightlife cocktail bars american (new) sports bars beer wine & spirits
9767;Pizza Hut;fast food italian pizza chicken wings
9785;Angelito's Rotisserie & More;caribbean latin american puerto rican spanish
9792;Lime Fresh Mexican Grill;mexican
9830;O.E. Market;bakeries fast food sandwiches juice bars & smoothies mexican
9848;Ribit's BBQ;barbeque
9860;Michelle Faedo's Tampeo Cuisine;latin american local flavor cuban
9884;Brazil Foodmart;bakeries specialty food meat shops brazilian
9918;Tilted Kilt Pub and Eatery;pubs bars nightlife beer wine & spirits british
9943;Seminole Hard Rock Hotel & Casino Tampa;coffee & tea burgers bars nightlife hotels & travel hotels
9969;McDonald's;coffee & tea burgers fast food
9976;Arepa Express;latin american food stands venezuelan colombian
10007;Ruby Cafe;cafes persian/iranian
10025;Burger King;burgers fast food
10050;Five Guys Famous Burgers & Fries;burgers
10075;Bollywood Cafe & Grill;indian halal
10105;Sweet Charlie's;ice cream & frozen yogurt desserts waffles
10107;Steak n Shake;burgers fast food american (traditional) diners breakfast & brunch american (new)
10147;Captain Just Crab House;seafood
10175;Chili's;bars american (traditional) nightlife tex-mex
10188;Top China;seafood chinese thai
10198;The Paleta Bar;ice cream & frozen yogurt waffles
10228;Flatbreads;sandwiches pizza american (new)
10249;Kobe Japanese Steakhouse - Tampa;sushi bars japanese steakhouses
10254;Krystal;burgers fast food american (traditional)
10274;Sushi Avenue;sushi bars japanese korean asian fusion
10276;The C House;bars nightlife american (new)
10307;Alan's Pizza;sandwiches pizza chicken wings specialty food pasta shops desserts
10374;Thailand Restaurant;thai
10377;Beef 'O' Brady's;fast food pubs bars american (traditional) nightlife sports bars
10393;McDonald's;coffee & tea burgers fast food
10394;Reservations Bistro;italian sushi bars american (new) do-it-yourself food
10401;Subway;fast food sandwiches
10408;New Far East Chinese Rest;seafood chinese
10445;Santo Espiritu Bakery;coffee & tea bakeries sandwiches latin american colombian
10450;The Outpost Tap House + Tavern;bars american (traditional) nightlife chicken wings sports bars beer wine & spirits
10464;Pokeworks;sushi bars salad hawaiian poke
10467;Kruk's Philly Steaks;cheesesteaks
10471;Ybor Eats;sandwiches american (traditional) food stands
10488;Riviera Restaurant;diners
10507;Sarku Japan;japanese
10516;Precinct Pizza;italian pizza
10521;Papa John's Pizza;pizza
10524;TacoSon;mexican
10527;Bello;sandwiches italian breakfast & brunch
10538;Gen X Tavern;pubs bars nightlife american (new)
10540;Pal Campo Restaurant Tampa;caribbean latin american puerto rican
10542;Sushi Tsu Japanese Steakhouse & Sushi Bar;sushi bars japanese steakhouses
10558;Cappy's Pizzeria- Seminole Heights;pizza
10580;Blue Flame;specialty food southern soul food comfort food desserts meat shops
10617;CJ's Bar-B-Skew;greek barbeque
10619;El Tipico Criollo;caribbean latin american dominican
10620;McDonald's;coffee & tea burgers fast food
10637;Dagwoods Sports Tavern;bars american (traditional) nightlife sports bars dive bars
10639;The Twisted Iron;sandwiches food trucks street vendors
10655;Riveters Tampa;bars american (traditional) nightlife cocktail bars american (new) sports bars
10693;Cicis;american (traditional) pizza
10749;Cafe Jems;sandwiches cafes specialty food juice bars & smoothies
10769;Cracker Barrel Old Country Store;american (traditional) breakfast & brunch caterers american (new) southern comfort food
10776;Disco Donuts;food trucks breakfast & brunch donuts
10793;Tito's Latin Kitchen;food trucks caribbean puerto rican
10796;Williamsburg Cucina Caffe' e Bottega;italian food trucks caterers
10799;Little Caesars Pizza;pizza
10837;Dash of Salt 'N Pepper;italian greek specialty food caterers indian desserts cooking classes
10872;The Three Coins Diner;american (traditional)
10909;Rincon Guatemalteco;mexican latin american
10929;Maikel Bakery;bakeries cafes cupcakes desserts
10931;New York New York Pizza - Carrollwood;burgers sandwiches italian pizza
11049;McDonald's;coffee & tea burgers fast food
11051;The Flattery;food trucks pizza street vendors
11067;That's Amore Restaurant;italian nightlife jazz & blues
11086;Deli-icious;sandwiches
11098;Acapulco Taqueria;mexican tacos
11142;Tates Pizza;italian bars nightlife cocktail bars pizza sports bars lounges beer wine & spirits
11166;Crepes Your Way;coffee & tea fast food cafes desserts creperies
11200;Vale Food Co;american (traditional) salad american (new) juice bars & smoothies acai bowls food delivery services poke
11208;Izakaya Tori;sushi bars japanese tapas/small plates ramen japanese curry
11263;Southern Seafood;sandwiches seafood specialty food seafood markets farmers market
11278;Nicola's Donut Shop;donuts
11311;Fried Rice King;chinese
11347;Saffron Indian Cuisine;burgers seafood specialty food wraps vegan vegetarian indian buffets desserts
11358;Elevage;bars nightlife breakfast & brunch cocktail bars salad american (new) hotels & travel
11367;Catch Twenty Three;sushi bars seafood caribbean latin american
11384;Angelo's Deli Cafe;cuban
11403;Toasted Pheasant;american (new)
11405;The Brass Tap;burgers pubs bars nightlife chicken wings salad american (new) sports bars beer bar music venues
11429;Natural Market;sushi bars specialty food fruits & veggies organic stores
11449;Coffee Evi;coffee & tea bakeries breakfast & brunch bagels gluten-free
11453;Mama Rosa's Pizza;italian pizza chicken wings mediterranean food delivery services
11457;Yummy House South;chinese
11471;Fountain Bistro;bars nightlife mediterranean
11474;The Library Coffeehouse;coffee & tea bakeries american (traditional) cafes
11513;Digby Mini Market & Restaurant;convenience stores latin american venezuelan
11529;Barefoot Billy's Friendly Tavern;bars nightlife hot dogs music venues dive bars
11560;Bow Thai;food trucks thai
11573;Red Square Deli;specialty food russian
11594;Cici's Pizza;pizza
11598;Alez Haitian Cuisine;caribbean haitian
11599;Los Tacos Mariachis;food trucks mexican tacos
11645;Pizza Hut;fast food italian pizza chicken wings
11651;Xtreme Tacos Food Truck;american (traditional) food trucks mexican tex-mex tacos
11652;Seor Tequila Mexican Grill;bars nightlife mexican
11670;Thai Sa-Moot;thai
11697;NY Times Square Pizzeria;sandwiches italian pizza gluten-free
11707;Wawa;fast food gas stations convenience stores
11717;Peggy O'Neill's Irish Pub & Eatery;pubs bars nightlife sports bars beer wine & spirits irish karaoke
11718;Maikel's Kitchen;sushi bars latin american cuban
11742;Tomato Joes Pizzeria;italian pizza american (new)
11748;Eleventwenty Cafe Bistro;sandwiches cafes american (new)
11750;Reo Street Cafe;sandwiches breakfast & brunch cafes
11762;Michi Ramen;japanese asian fusion seafood tapas/small plates ramen noodles
11767;La Lechonera;caribbean latin american puerto rican
11783;Zukku Sushi - Tampa;sushi bars japanese poke
11788;Nubia Philly Steak & Pizza;sandwiches american (traditional) seafood pizza halal middle eastern kosher
11813;Huracan Supermarket;specialty food fruits & veggies ethnic food farmers market meat shops
11837;B's Island Kitchen;caribbean
11844;Sunny Pizza;pizza
11855;MacDill Express Grill;american (traditional) mediterranean
11856;Subway;fast food sandwiches
11862;La Casa Della Pasta;italian bars nightlife wine bars
11928;Brew Bus Brewing;bars nightlife breweries beer bar hotels & travel bar crawl
11929;Minerva Indian Restaurant;bars nightlife beer bar southern pakistani indian halal buffets
11958;Georgia Boy Bbq;food trucks barbeque
11971;Old School Bar and Grill;bars nightlife american (new)
12000;The Blue Bistro at the Tampa Westshore Marriott;bars american (traditional) nightlife cocktail bars american (new) lounges
12088;Zen Bistro Grill + Sushi;american (traditional) sushi bars asian fusion american (new)
12091;Panda Express;fast food chinese pan asian
12092;Fefa's Cafe;cafes
12104;West Tampa Sandwich Shop;sandwiches breakfast & brunch spanish cuban
12122;Cappy's Pizza;italian greek pizza salad
12149;Mojito Restaurant & Lounge;american (new) latin american
12152;Wet Willie's;bars american (traditional) nightlife
12169;Salem Gyro & Submarine;american (new) middle eastern
12194;Guthries;fast food american (new) chicken shop southern
12198;Ya Boy's BBQ;burgers chicken wings salad barbeque southern soul food desserts
12206;PF Chang's;asian fusion chinese gluten-free
12220;Sparkman Wharf;bars nightlife cocktail bars beer wine & spirits beer gardens food court shopping centers home services
12238;Buddy Brew Coffee - Park Tower;coffee & tea breakfast & brunch coffee roasteries
12240;Ichiban Japanese Cuisine & Sushi Bar;sushi bars japanese asian fusion gluten-free
12256;Taco Bell;fast food breakfast & brunch mexican tex-mex tacos
12274;Your Pie;italian pizza salad
12278;Jason's Deli;sandwiches salad caterers
12281;Luv Child;coffee & tea burgers bars nightlife cafes cocktail bars mexican latin american cuban
12345;Palma Ceia Pizzeria & Wings;italian pizza chicken wings
12352;Surf Shack;bars nightlife seafood american (new)
12368;D & D Delights;sandwiches cuban
12380;Gold Ring Cafe;seafood caterers latin american spanish cuban
12401;Fresh;american (new)
12441;International Fresh Kitchen;sandwiches breakfast & brunch moroccan mediterranean falafel
12523;Evos Feel Great Food;fast food
12531;La Dolce Vita;italian seafood
12552;Bistro Bleu;american (new)
12571;Arco-Iris Restaurant;spanish cuban
12594;The Lure;sushi bars pizza tapas bars
12604;El Caldero;caribbean latin american venezuelan
12609;La Teresita Tex Mex and Bakery;bakeries tex-mex cuban
12617;Psomi;bakeries greek breakfast & brunch mediterranean bagels
12630;Buckets Tavern & Tap;burgers bars american (traditional) nightlife chicken wings sports bars
12635;Le Casa Bistro;american (new) moroccan mediterranean pop-up restaurants
12642;Subway;fast food sandwiches
12716;The Cafe by Mise en Place;bars nightlife breakfast & brunch cocktail bars american (new)
12755;Chart House;american (traditional) steakhouses seafood
12779;Oggi Italian;italian
12787;Chinese Gourmet Express;chinese
12808;New York Bagel & Bean;american (traditional) bagels
12823;Restaurante Mexicano La Cascada;breakfast & brunch mexican tex-mex
12827;En Mi Viejo San Juan;sandwiches food trucks caribbean puerto rican
12846;Little Greek Restaurant;greek
12856;Housewife Bake Shop;bakeries caterers
12893;Applebee's Grill + Bar;burgers bars american (traditional) nightlife steakhouses chicken wings sports bars
12909;Royal Tea Room & Gift Shoppe;coffee & tea
12941;Arby's Roast Beef;fast food sandwiches american (traditional)
12958;Sonic Drive In;fast food
12961;Chef Thai & Sushi;sushi bars thai
12982;Tampa Pizza Company;italian pizza chicken wings wraps
13034;Are Pitas;latin american halal middle eastern spanish lebanese venezuelan
13041;Shamrock's Ale House;bars american (traditional) nightlife sports bars
13045;Caffe Nove;coffee & tea cafes local flavor
13070;Jerk Hut's Jamaica Tropicale;bars nightlife cocktail bars caribbean
13071;CDB'S Italian;italian pizza
13124;Johnny Rockets;burgers fast food sandwiches american (traditional) diners american (new)
13193;Due Amici;italian bars nightlife pizza
13196;El Toro Loco;bars nightlife mexican
13219;Sushi Cafe;sushi bars japanese
13233;Old Man Brown Backyard BBQ;sandwiches chicken wings barbeque
13257;Zambia Smokehouse;bars nightlife american (new) hookah bars smokehouse
13260;Oh Yeah Creamery;ice cream & frozen yogurt vegan
13263;Oriental Express Chinese Sushi Restaurant;chinese
13288;Cyber Takee Outee;chinese
13305;I ai Sushi;sushi bars japanese asian fusion ramen
13316;Shahs Halal;food trucks halal
13328;Crown Colony House;american (new) beer wine & spirits
13359;Rock 'N Raw;sushi bars japanese
13368;Machu Picchu Restaurant;peruvian
13379;Fresh Bites;salad mediterranean vegan organic stores middle eastern lebanese arabic
13381;Whatever Pops;ice cream & frozen yogurt specialty food american (new) juice bars & smoothies street vendors acai bowls desserts gelato
13386;Konan BBQ;barbeque
13388;Sweet Soul;ice cream & frozen yogurt juice bars & smoothies vegan acai bowls
13393;EVOS Feel Great Food-South Tampa;burgers fast food american (traditional) salad organic stores vegetarian
13423;Perkins Restaurant & Bakery;bakeries american (traditional) breakfast & brunch cafes
13464;Junmai Station;japanese street vendors
13477;Surf and Turf;american (traditional) seafood
13529;Yummy Noodle House;chinese
13545;The Dog Saloon;bars american (traditional) nightlife sports bars
13573;Steve's Pizzeria;sandwiches diners pizza salad
13579;Keke's Breakfast Cafe;american (traditional) american (new)
13581;Mel's House  Of Smoke BBQ & Catering;food trucks caterers barbeque food stands
13593;Farmacy Vegan Kitchen & Bakery;bakeries vegan
13659;Big John's Alabama Bar-B-Q;barbeque
13675;La Pelotera Food Truck;sandwiches food trucks street vendors latin american local flavor venezuelan
13676;Boston Market;sandwiches american (traditional) caterers chicken shop comfort food
13709;Burger King;burgers fast food
13716;I Don't Care Bar & Grill;american (traditional)
13738;Geoffrey's Floral Design and Bakery Cafe;coffee & tea bakeries breakfast & brunch
13743;Wild Rover Brewing Company;pubs bars nightlife food trucks breweries dive bars british
13766;Dine Or Dash;italian cuban
13861;Fitlife Foods - South Howard;specialty food
13862;Topgolf;bars nightlife american (new) sports bars
13898;Taste Of New York Pizzeria;italian pizza
13899;Slap Yo Mama;american (traditional) food trucks comfort food food delivery services
13905;Portillo's - Tampa;burgers american (traditional) hot dogs salad
13932;Abu Omar Halal;sandwiches food trucks mediterranean halal
13953;Frank's Sandwich Shop;sandwiches
13960;Yeoman's Road Restaurant;american (new) british
13991;Five Guys;burgers fast food
13992;Domino's Pizza;sandwiches pizza chicken wings
14023;New World Brewery;bars nightlife pizza breweries
14027;Thai Island;thai
14032;Machismo Burrito Bar;mexican tex-mex
14041;Heights Seafood;seafood specialty food seafood markets poke
14046;Bob Evans;american (traditional) breakfast & brunch salad hotels & travel comfort food bed & breakfast
14078;Burger King;burgers fast food
14097;Blind Tiger Cafe - Westshore Plaza;coffee & tea breakfast & brunch coffee roasteries acai bowls kombucha
14116;Dough Nation;bakeries ice cream & frozen yogurt cafes desserts
14137;Brioche Cafe & Bakery;bakeries cafes
14145;Samba Room;latin american
14168;Liquid Provisions;bars nightlife beer bar lounges tapas/small plates
14205;TC Choy's Asian Bistro;chinese
14209;Jacksons Bistro Bar & Sushi;bars nightlife sushi bars japanese seafood american (new) dance clubs
14211;Otsuka Ramen;japanese ramen
14236;Fresh Kitchen;american (new) gluten-free vegetarian
14246;Happy Fish;seafood latin american peruvian
14254;Los Gorditos Food Truck;food trucks caribbean latin american puerto rican
14278;Players Sports Pub;burgers bars nightlife pizza sports bars beer wine & spirits
14281;Tropical Smoothie Cafe;sandwiches juice bars & smoothies
14291;Wendy's;burgers fast food ice cream & frozen yogurt
14307;Hamburger Mary's Pub House;pubs bars nightlife american (new) sports bars beer wine & spirits
14341;Popeyes Louisiana Kitchen;fast food american (traditional) chicken wings
14356;McDonald's;coffee & tea burgers fast food
14362;Philly Phlava;burgers sandwiches breakfast & brunch hot dogs salad american (new) cheesesteaks
14378;Crazy Buffet;sushi bars asian fusion buffets
14395;Super Asian Buffet;chinese buffets
